LENGTH,RSI_LENGTH,RSI_LOWER_BOUND,RSI_UPPER_BOUND,MIN_BOUNCE_BARS,UPPER_MULTIPLIER,LOWER_MULTIPLIER,MIN_SLOPE_VALUE,MIN_TREND_DURATION,trades_per_day,win_rate,total_trades,wins,losses,final_capital,profit_percentage
75,14,20,60,4,3,3,4,50,1.4782608695652173,41.17647058823529,34,14,20,989211.8573672142,-1.0788142632785835
75,14,20,60,4,3,3,4,60,1.173913043478261,44.44444444444444,27,12,15,993808.4334308759,-0.6191566569124116
75,14,20,60,4,3,3,4,70,1.0,43.47826086956522,23,10,13,994138.6557714241,-0.5861344228575938
75,14,20,60,4,3,3,4,80,0.9565217391304348,54.54545454545454,22,12,10,1001357.4825445245,0.13574825445244787
75,14,20,60,4,3,3,5,30,2.0869565217391304,39.58333333333333,48,19,29,983078.7373850163,-1.6921262614983716
75,14,20,60,4,3,3,5,40,1.6956521739130435,41.02564102564102,39,16,23,987677.0859187936,-1.2322914081206429
75,14,20,60,4,3,3,5,50,1.391304347826087,43.75,32,14,18,992034.9005977778,-0.79650994022222
75,14,20,60,4,3,3,5,60,1.0434782608695652,45.83333333333333,24,11,13,995415.5886967435,-0.45844113032565226
75,14,20,60,4,3,3,5,70,0.8695652173913043,45.0,20,9,11,995746.3450623166,-0.4253654937683372
75,14,20,60,4,3,3,5,80,0.8695652173913043,55.00000000000001,20,11,9,1001540.4033728081,0.15404033728081268
75,14,20,60,4,3,3,6,30,2.0434782608695654,40.42553191489361,47,19,28,984465.9654966061,-1.5534034503393923
75,14,20,60,4,3,3,6,40,1.608695652173913,40.54054054054054,37,15,22,987855.0839924535,-1.2144916007546476
75,14,20,60,4,3,3,6,50,1.2608695652173914,41.37931034482759,29,12,17,991058.4146548673,-0.8941585345132742
75,14,20,60,4,3,3,6,60,0.9130434782608695,42.857142857142854,21,9,12,994435.7750539663,-0.5564224946033676
75,14,20,60,4,3,3,6,70,0.8260869565217391,42.10526315789473,19,8,11,994586.3525324826,-0.5413647467517411
75,14,20,60,4,3,3,6,80,0.8260869565217391,52.63157894736842,19,10,9,1000373.6610674001,0.03736610674001276
75,14,20,60,4,3,3,7,30,1.8695652173913044,39.53488372093023,43,17,26,984641.2287408635,-1.5358771259136497
75,14,20,60,4,3,3,7,40,1.434782608695652,39.39393939393939,33,13,20,988030.9505972373,-1.196904940276267
75,14,20,60,4,3,3,7,50,1.173913043478261,40.74074074074074,27,11,16,991217.5774494561,-0.878242255054391
75,14,20,60,4,3,3,7,60,0.8260869565217391,42.10526315789473,19,8,11,994595.4802485909,-0.5404519751409068
75,14,20,60,4,3,3,7,70,0.7391304347826086,41.17647058823529,17,7,10,994746.0819096699,-0.5253918090330087
75,14,20,60,4,3,3,7,80,0.7391304347826086,52.94117647058824,17,9,8,1000534.319879408,0.053431987940799446
75,14,20,60,4,3,3,8,30,1.826086956521739,35.714285714285715,42,15,27,980435.0490130101,-1.956495098698989
75,14,20,60,4,3,3,8,40,1.3478260869565217,35.483870967741936,31,11,20,985250.2465903591,-1.4749753409640864
75,14,20,60,4,3,3,8,50,1.0869565217391304,40.0,25,10,15,991293.1384447629,-0.8706861555237091
75,14,20,60,4,3,3,8,60,0.7391304347826086,41.17647058823529,17,7,10,994671.2987430621,-0.5328701256937929
75,14,20,60,4,3,3,8,70,0.6956521739130435,37.5,16,6,10,993368.6957614607,-0.6631304238539306
75,14,20,60,4,3,3,8,80,0.6956521739130435,50.0,16,8,8,999148.9189835691,-0.08510810164308641
75,14,20,60,4,3,3,9,30,1.6956521739130435,35.8974358974359,39,14,25,981891.9583979639,-1.81080416020361
75,14,20,60,4,3,3,9,40,1.3478260869565217,35.483870967741936,31,11,20,985243.898534994,-1.475610146500601
75,14,20,60,4,3,3,9,50,1.0869565217391304,40.0,25,10,15,991293.1384447629,-0.8706861555237091
75,14,20,60,4,3,3,9,60,0.7391304347826086,41.17647058823529,17,7,10,994671.2987430621,-0.5328701256937929
75,14,20,60,4,3,3,9,70,0.6956521739130435,37.5,16,6,10,993368.6957614607,-0.6631304238539306
75,14,20,60,4,3,3,9,80,0.6956521739130435,50.0,16,8,8,999148.9189835691,-0.08510810164308641
75,14,20,60,4,3,3,10,30,1.608695652173913,35.13513513513514,37,13,24,982070.666246325,-1.792933375367499
75,14,20,60,4,3,3,10,40,1.2173913043478262,35.714285714285715,28,10,18,986910.319689635,-1.3089680310365046
75,14,20,60,4,3,3,10,50,0.9565217391304348,40.909090909090914,22,9,13,992899.2068348079,-0.7100793165192124
75,14,20,60,4,3,3,10,60,0.6521739130434783,40.0,15,6,9,994852.3324770735,-0.5147667522926466
75,14,20,60,4,3,3,10,70,0.6086956521739131,35.714285714285715,14,5,9,993549.4924170704,-0.6450507582929568
75,14,20,60,4,3,3,10,80,0.6086956521739131,50.0,14,7,7,999330.7676604794,-0.06692323395205894
75,14,20,60,5,3,3,4,30,1.0869565217391304,60.0,25,15,10,1004910.116436073,0.49101164360729743
75,14,20,60,5,3,3,4,40,0.8260869565217391,68.42105263157895,19,13,6,1008123.7299266367,0.8123729926636675
75,14,20,60,5,3,3,4,50,0.6956521739130435,68.75,16,11,5,1007054.8316026045,0.7054831602604478
75,14,20,60,5,3,3,4,60,0.5652173913043478,69.23076923076923,13,9,4,1005982.7960116498,0.5982796011649771
75,14,20,60,5,3,3,4,70,0.4782608695652174,72.72727272727273,11,8,3,1006135.9056648139,0.6135905664813938
75,14,20,60,5,3,3,4,80,0.4782608695652174,72.72727272727273,11,8,3,1006135.9056648139,0.6135905664813938
75,14,20,60,5,3,3,5,30,0.9565217391304348,59.09090909090909,22,13,9,1003823.9140900256,0.3823914090025588
75,14,20,60,5,3,3,5,40,0.782608695652174,66.66666666666666,18,12,6,1006825.0438481119,0.6825043848111876
75,14,20,60,5,3,3,5,50,0.6521739130434783,66.66666666666666,15,10,5,1005757.5225012619,0.5757522501261905
75,14,20,60,5,3,3,5,60,0.5217391304347826,66.66666666666666,12,8,4,1004686.8679289819,0.46868679289818976
75,14,20,60,5,3,3,5,70,0.43478260869565216,70.0,10,7,3,1004839.7803430877,0.4839780343087739
75,14,20,60,5,3,3,5,80,0.43478260869565216,70.0,10,7,3,1004839.7803430877,0.4839780343087739
75,14,20,60,5,3,3,6,30,0.9565217391304348,59.09090909090909,22,13,9,1003823.9140900256,0.3823914090025588
75,14,20,60,5,3,3,6,40,0.782608695652174,66.66666666666666,18,12,6,1006825.0438481119,0.6825043848111876
75,14,20,60,5,3,3,6,50,0.6521739130434783,66.66666666666666,15,10,5,1005757.5225012619,0.5757522501261905
75,14,20,60,5,3,3,6,60,0.5217391304347826,66.66666666666666,12,8,4,1004686.8679289819,0.46868679289818976
75,14,20,60,5,3,3,6,70,0.43478260869565216,70.0,10,7,3,1004839.7803430877,0.4839780343087739
75,14,20,60,5,3,3,6,80,0.43478260869565216,70.0,10,7,3,1004839.7803430877,0.4839780343087739
75,14,20,60,5,3,3,7,30,0.9565217391304348,59.09090909090909,22,13,9,1003823.9140900256,0.3823914090025588
75,14,20,60,5,3,3,7,40,0.782608695652174,66.66666666666666,18,12,6,1006825.0438481119,0.6825043848111876
75,14,20,60,5,3,3,7,50,0.6521739130434783,66.66666666666666,15,10,5,1005757.5225012619,0.5757522501261905
75,14,20,60,5,3,3,7,60,0.5217391304347826,66.66666666666666,12,8,4,1004686.8679289819,0.46868679289818976
75,14,20,60,5,3,3,7,70,0.43478260869565216,70.0,10,7,3,1004839.7803430877,0.4839780343087739
75,14,20,60,5,3,3,7,80,0.43478260869565216,70.0,10,7,3,1004839.7803430877,0.4839780343087739
75,14,20,60,5,3,3,8,30,0.9130434782608695,57.14285714285714,21,12,9,1002432.3566404106,0.24323566404106095
75,14,20,60,5,3,3,8,40,0.6956521739130435,68.75,16,11,5,1006900.9702096028,0.6900970209602848
75,14,20,60,5,3,3,8,50,0.5652173913043478,69.23076923076923,13,9,4,1005833.3683591814,0.5833368359181448
75,14,20,60,5,3,3,8,60,0.43478260869565216,70.0,10,7,3,1004762.6330470486,0.47626330470485845
75,14,20,60,5,3,3,8,70,0.391304347826087,66.66666666666666,9,6,3,1003446.8146422522,0.3446814642252167
75,14,20,60,5,3,3,8,80,0.391304347826087,66.66666666666666,9,6,3,1003446.8146422522,0.3446814642252167
75,14,20,60,5,3,3,9,30,0.8260869565217391,63.1578947368421,19,12,7,1005259.7858433725,0.5259785843372462
75,14,20,60,5,3,3,9,40,0.6956521739130435,68.75,16,11,5,1006900.9702096028,0.6900970209602848
75,14,20,60,5,3,3,9,50,0.5217391304347826,75.0,12,9,3,1007280.8604580218,0.7280860458021751
75,14,20,60,5,3,3,9,60,0.43478260869565216,70.0,10,7,3,1004762.6330470486,0.47626330470485845
75,14,20,60,5,3,3,9,70,0.391304347826087,66.66666666666666,9,6,3,1003446.8146422522,0.3446814642252167
75,14,20,60,5,3,3,9,80,0.391304347826087,66.66666666666666,9,6,3,1003446.8146422522,0.3446814642252167
75,14,20,60,5,3,3,10,30,0.6956521739130435,68.75,16,11,5,1006962.0621294025,0.6962062129402533
75,14,20,60,5,3,3,10,40,0.5652173913043478,76.92307692307693,13,10,3,1008606.0256272234,0.8606025627223426
75,14,20,60,5,3,3,10,50,0.43478260869565216,80.0,10,8,2,1007464.953314395,0.746495331439504
75,14,20,60,5,3,3,10,60,0.34782608695652173,75.0,8,6,2,1004946.2656666643,0.4946265666664345
75,14,20,60,5,3,3,10,70,0.30434782608695654,71.42857142857143,7,5,2,1003630.2067800143,0.3630206780014327
75,14,20,60,5,3,3,10,80,0.30434782608695654,71.42857142857143,7,5,2,1003630.2067800143,0.3630206780014327
75,14,20,60,6,3,3,4,30,0.34782608695652173,50.0,8,4,4,999272.3842835539,-0.07276157164460748
75,14,20,60,6,3,3,4,40,0.30434782608695654,57.14285714285714,7,4,3,1000835.3680293962,0.08353680293961661
75,14,20,60,6,3,3,4,50,0.30434782608695654,57.14285714285714,7,4,3,1000835.3680293962,0.08353680293961661
75,14,20,60,6,3,3,4,60,0.30434782608695654,71.42857142857143,7,5,2,1003641.2135455195,0.36412135455195094
75,14,20,60,6,3,3,4,70,0.21739130434782608,80.0,5,4,1,1003795.3835975763,0.37953835975762923
75,14,20,60,6,3,3,4,80,0.21739130434782608,80.0,5,4,1,1003795.3835975763,0.37953835975762923
75,14,20,60,6,3,3,5,30,0.34782608695652173,50.0,8,4,4,999272.3842835539,-0.07276157164460748
75,14,20,60,6,3,3,5,40,0.30434782608695654,57.14285714285714,7,4,3,1000835.3680293962,0.08353680293961661
75,14,20,60,6,3,3,5,50,0.30434782608695654,57.14285714285714,7,4,3,1000835.3680293962,0.08353680293961661
75,14,20,60,6,3,3,5,60,0.30434782608695654,71.42857142857143,7,5,2,1003641.2135455195,0.36412135455195094
75,14,20,60,6,3,3,5,70,0.21739130434782608,80.0,5,4,1,1003795.3835975763,0.37953835975762923
75,14,20,60,6,3,3,5,80,0.21739130434782608,80.0,5,4,1,1003795.3835975763,0.37953835975762923
75,14,20,60,6,3,3,6,30,0.34782608695652173,50.0,8,4,4,999272.3842835539,-0.07276157164460748
75,14,20,60,6,3,3,6,40,0.30434782608695654,57.14285714285714,7,4,3,1000835.3680293962,0.08353680293961661
75,14,20,60,6,3,3,6,50,0.30434782608695654,57.14285714285714,7,4,3,1000835.3680293962,0.08353680293961661
75,14,20,60,6,3,3,6,60,0.30434782608695654,71.42857142857143,7,5,2,1003641.2135455195,0.36412135455195094
75,14,20,60,6,3,3,6,70,0.21739130434782608,80.0,5,4,1,1003795.3835975763,0.37953835975762923
75,14,20,60,6,3,3,6,80,0.21739130434782608,80.0,5,4,1,1003795.3835975763,0.37953835975762923
75,14,20,60,6,3,3,7,30,0.30434782608695654,57.14285714285714,7,4,3,1000736.4289996576,0.07364289996576262
75,14,20,60,6,3,3,7,40,0.2608695652173913,66.66666666666666,6,4,2,1002301.7026897938,0.23017026897937756
75,14,20,60,6,3,3,7,50,0.2608695652173913,66.66666666666666,6,4,2,1002301.7026897938,0.23017026897937756
75,14,20,60,6,3,3,7,60,0.2608695652173913,83.33333333333334,6,5,1,1005111.6590803561,0.5111659080356127
75,14,20,60,6,3,3,7,70,0.21739130434782608,80.0,5,4,1,1003795.3835975763,0.37953835975762923
75,14,20,60,6,3,3,7,80,0.21739130434782608,80.0,5,4,1,1003795.3835975763,0.37953835975762923
75,14,20,60,6,3,3,8,30,0.2608695652173913,50.0,6,3,3,999348.4934643761,-0.06515065356239211
75,14,20,60,6,3,3,8,40,0.21739130434782608,60.0,5,3,2,1000911.5962542491,0.09115962542491034
75,14,20,60,6,3,3,8,50,0.21739130434782608,60.0,5,3,2,1000911.5962542491,0.09115962542491034
75,14,20,60,6,3,3,8,60,0.21739130434782608,80.0,5,4,1,1003717.6554764721,0.37176554764721076
75,14,20,60,6,3,3,8,70,0.17391304347826086,75.0,4,3,1,1002403.2055548128,0.24032055548127976
75,14,20,60,6,3,3,8,80,0.17391304347826086,75.0,4,3,1,1002403.2055548128,0.24032055548127976
75,14,20,60,6,3,3,9,30,0.21739130434782608,40.0,5,2,3,998127.0284116309,-0.18729715883691098
75,14,20,60,6,3,3,9,40,0.17391304347826086,50.0,4,2,2,999688.220681356,-0.031177931864396668
75,14,20,60,6,3,3,9,50,0.17391304347826086,50.0,4,2,2,999688.220681356,-0.031177931864396668
75,14,20,60,6,3,3,9,60,0.17391304347826086,75.0,4,3,1,1002490.8501658066,0.24908501658065943
75,14,20,60,6,3,3,9,70,0.13043478260869565,66.66666666666666,3,2,1,1001178.0068455015,0.11780068455014843
75,14,20,60,6,3,3,9,80,0.13043478260869565,66.66666666666666,3,2,1,1001178.0068455015,0.11780068455014843
75,14,20,60,6,3,3,10,30,0.21739130434782608,40.0,5,2,3,998127.0284116309,-0.18729715883691098
75,14,20,60,6,3,3,10,40,0.17391304347826086,50.0,4,2,2,999688.220681356,-0.031177931864396668
75,14,20,60,6,3,3,10,50,0.17391304347826086,50.0,4,2,2,999688.220681356,-0.031177931864396668
75,14,20,60,6,3,3,10,60,0.17391304347826086,75.0,4,3,1,1002490.8501658066,0.24908501658065943
75,14,20,60,6,3,3,10,70,0.13043478260869565,66.66666666666666,3,2,1,1001178.0068455015,0.11780068455014843
75,14,20,60,6,3,3,10,80,0.13043478260869565,66.66666666666666,3,2,1,1001178.0068455015,0.11780068455014843
75,14,20,70,2,3,3,4,30,10.347826086956522,52.52100840336135,238,125,113,995931.8848225991,-0.4068115177400876
75,14,20,70,2,3,3,4,40,8.478260869565217,51.7948717948718,195,101,94,992472.1030281272,-0.7527896971872775
75,14,20,70,2,3,3,4,50,7.086956521739131,51.533742331288344,163,84,79,992145.8240396387,-0.7854175960361259
75,14,20,70,2,3,3,4,60,5.782608695652174,54.13533834586466,133,72,61,1002942.7412645329,0.2942741264532902
75,14,20,70,2,3,3,4,70,4.565217391304348,53.333333333333336,105,56,49,1000122.9119021777,0.012291190217772965
75,14,20,70,2,3,3,4,80,4.086956521739131,53.191489361702125,94,50,44,999907.1650410604,-0.009283495893958025
75,14,20,70,2,3,3,5,30,9.826086956521738,51.32743362831859,226,116,110,988770.2107969533,-1.1229789203046705
75,14,20,70,2,3,3,5,40,7.695652173913044,49.717514124293785,177,88,89,982762.552073724,-1.7237447926276013
75,14,20,70,2,3,3,5,50,6.695652173913044,50.0,154,77,77,986163.6438047201,-1.3836356195279862
75,14,20,70,2,3,3,5,60,5.391304347826087,52.41935483870967,124,65,59,996876.0256043663,-0.3123974395633675
75,14,20,70,2,3,3,5,70,4.130434782608695,51.578947368421055,95,49,46,995448.4436944698,-0.45515563055302477
75,14,20,70,2,3,3,5,80,3.652173913043478,52.38095238095239,84,44,40,998011.2618845438,-0.19887381154561878
75,14,20,70,2,3,3,6,30,8.73913043478261,50.24875621890548,201,101,100,983940.2424517872,-1.6059757548212772
75,14,20,70,2,3,3,6,40,6.826086956521739,49.681528662420384,157,78,79,984931.6958662496,-1.506830413375038
75,14,20,70,2,3,3,6,50,5.826086956521739,49.25373134328358,134,66,68,985653.5869310601,-1.4346413068939932
75,14,20,70,2,3,3,6,60,4.565217391304348,51.42857142857142,105,54,51,994857.2375282246,-0.5142762471775408
75,14,20,70,2,3,3,6,70,3.4782608695652173,52.5,80,42,38,998396.3055947184,-0.16036944052815671
75,14,20,70,2,3,3,6,80,3.0869565217391304,53.52112676056338,71,38,33,1000812.1916481736,0.08121916481736116
75,14,20,70,2,3,3,7,30,7.6521739130434785,47.159090909090914,176,83,93,971427.413108202,-2.8572586891797953
75,14,20,70,2,3,3,7,40,5.956521739130435,45.25547445255474,137,62,75,970611.0264538779,-2.9388973546122084
75,14,20,70,2,3,3,7,50,5.086956521739131,46.15384615384615,117,54,63,977821.2308311356,-2.2178769168864356
75,14,20,70,2,3,3,7,60,3.869565217391304,47.19101123595505,89,42,47,985465.4935973807,-1.45345064026193
75,14,20,70,2,3,3,7,70,2.9565217391304346,48.529411764705884,68,33,35,991347.9307005223,-0.8652069299477735
75,14,20,70,2,3,3,7,80,2.5652173913043477,47.45762711864407,59,28,31,991080.0742990755,-0.8919925700924475
75,14,20,70,2,3,3,8,30,7.304347826086956,50.0,168,84,84,985540.4123488915,-1.4459587651108508
75,14,20,70,2,3,3,8,40,5.608695652173913,47.286821705426355,129,61,68,979151.3099624291,-2.084869003757089
75,14,20,70,2,3,3,8,50,4.565217391304348,45.714285714285715,105,48,57,978453.1530116489,-2.1546846988351085
75,14,20,70,2,3,3,8,60,3.391304347826087,46.15384615384615,78,36,42,984605.5928652171,-1.5394407134782873
75,14,20,70,2,3,3,8,70,2.5652173913043477,44.06779661016949,59,26,33,985143.4971329564,-1.4856502867043602
75,14,20,70,2,3,3,8,80,2.217391304347826,43.13725490196079,51,22,29,986114.4653613213,-1.3885534638678654
75,14,20,70,2,3,3,9,30,6.608695652173913,49.34210526315789,152,75,77,983786.4389944277,-1.6213561005572321
75,14,20,70,2,3,3,9,40,5.173913043478261,47.89915966386555,119,57,62,982569.1893122618,-1.7430810687738238
75,14,20,70,2,3,3,9,50,4.173913043478261,47.91666666666667,96,46,50,985883.5636035525,-1.4116436396447476
75,14,20,70,2,3,3,9,60,3.0,49.275362318840585,69,34,35,992209.1682206341,-0.7790831779365893
75,14,20,70,2,3,3,9,70,2.3043478260869565,47.16981132075472,53,25,28,991203.3793488073,-0.879662065119273
75,14,20,70,2,3,3,9,80,2.0434782608695654,46.808510638297875,47,22,25,992004.6764750885,-0.7995323524911538
75,14,20,70,2,3,3,10,30,5.826086956521739,49.25373134328358,134,66,68,985458.7939369556,-1.4541206063044374
75,14,20,70,2,3,3,10,40,4.521739130434782,48.07692307692308,104,50,54,985260.0665845313,-1.4739933415468667
75,14,20,70,2,3,3,10,50,3.5217391304347827,48.148148148148145,81,39,42,988558.6778162221,-1.1441322183777927
75,14,20,70,2,3,3,10,60,2.5217391304347827,48.275862068965516,58,28,30,991806.0326210429,-0.8193967378957081
75,14,20,70,2,3,3,10,70,1.9565217391304348,46.666666666666664,45,21,24,991853.0243699588,-0.8146975630041212
75,14,20,70,2,3,3,10,80,1.826086956521739,47.61904761904761,42,20,22,993695.3195311442,-0.6304680468855776
75,14,20,70,3,3,3,4,30,5.782608695652174,50.37593984962406,133,67,66,990118.7591237739,-0.9881240876226103
75,14,20,70,3,3,3,4,40,4.826086956521739,50.45045045045045,111,56,55,992281.1853027317,-0.7718814697268302
75,14,20,70,3,3,3,4,50,4.043478260869565,48.38709677419355,93,45,48,988272.4996859469,-1.1727500314053148
75,14,20,70,3,3,3,4,60,3.130434782608696,50.0,72,36,36,994173.2924857386,-0.5826707514261361
75,14,20,70,3,3,3,4,70,2.652173913043478,52.459016393442624,61,32,29,999191.5731887158,-0.08084268112841528
75,14,20,70,3,3,3,4,80,2.347826086956522,55.55555555555556,54,30,24,1003809.1001819951,0.38091001819950765
75,14,20,70,3,3,3,5,30,5.434782608695652,51.2,125,64,61,993315.3043969366,-0.6684695603063446
75,14,20,70,3,3,3,5,40,4.478260869565218,50.48543689320388,103,52,51,992985.0143313714,-0.7014985668628593
75,14,20,70,3,3,3,5,50,3.739130434782609,48.837209302325576,86,42,44,990251.1007933636,-0.9748899206636358
75,14,20,70,3,3,3,5,60,2.782608695652174,51.5625,64,33,31,997609.0541866064,-0.23909458133935696
75,14,20,70,3,3,3,5,70,2.347826086956522,55.55555555555556,54,30,24,1003723.6442334843,0.3723644233484287
75,14,20,70,3,3,3,5,80,2.0869565217391304,58.333333333333336,48,28,20,1007001.5702138892,0.7001570213889238
75,14,20,70,3,3,3,6,30,5.0,50.43478260869565,115,58,57,991877.1607252492,-0.8122839274750789
75,14,20,70,3,3,3,6,40,4.130434782608695,49.473684210526315,95,47,48,991028.9863041943,-0.8971013695805682
75,14,20,70,3,3,3,6,50,3.347826086956522,48.05194805194805,77,37,40,989793.3641932259,-1.020663580677414
75,14,20,70,3,3,3,6,60,2.4347826086956523,50.0,56,28,28,995643.9175108343,-0.435608248916571
75,14,20,70,3,3,3,6,70,1.9565217391304348,55.55555555555556,45,25,20,1003282.5275780308,0.32825275780308294
75,14,20,70,3,3,3,6,80,1.7826086956521738,56.09756097560976,41,23,18,1003649.910337566,0.3649910337566049
75,14,20,70,3,3,3,7,30,4.608695652173913,51.886792452830186,106,55,51,996714.1833932563,-0.32858166067437267
75,14,20,70,3,3,3,7,40,3.652173913043478,52.38095238095239,84,44,40,998896.2763771988,-0.11037236228012479
75,14,20,70,3,3,3,7,50,2.9130434782608696,50.74626865671642,67,34,33,996012.8885569874,-0.39871114430126037
75,14,20,70,3,3,3,7,60,2.0434782608695654,53.191489361702125,47,25,22,1000402.4466481643,0.040244664816430305
75,14,20,70,3,3,3,7,70,1.6521739130434783,57.89473684210527,38,22,16,1005320.3286744637,0.5320328674463671
75,14,20,70,3,3,3,7,80,1.4782608695652173,55.88235294117647,34,19,15,1002984.4723284431,0.298447232844308
75,14,20,70,3,3,3,8,30,4.130434782608695,52.63157894736842,95,50,45,998573.1654051094,-0.14268345948905917
75,14,20,70,3,3,3,8,40,3.260869565217391,50.66666666666667,75,38,37,995039.7897033946,-0.4960210296605364
75,14,20,70,3,3,3,8,50,2.608695652173913,51.66666666666667,60,31,29,997980.4650286316,-0.20195349713683827
75,14,20,70,3,3,3,8,60,1.6521739130434783,50.0,38,19,19,996957.6602340819,-0.3042339765918092
75,14,20,70,3,3,3,8,70,1.391304347826087,50.0,32,16,16,997609.1451176191,-0.23908548823809253
75,14,20,70,3,3,3,8,80,1.3043478260869565,50.0,30,15,15,997791.8074064093,-0.22081925935907054
75,14,20,70,3,3,3,9,30,3.652173913043478,53.57142857142857,84,45,39,1000749.5337785295,0.07495337785294978
75,14,20,70,3,3,3,9,40,2.9565217391304346,51.470588235294116,68,35,33,996902.257552456,-0.3097742447544006
75,14,20,70,3,3,3,9,50,2.3043478260869565,52.83018867924528,53,28,25,999851.87841391,-0.014812158608995377
75,14,20,70,3,3,3,9,60,1.4782608695652173,50.0,34,17,17,997278.8385226403,-0.272116147735971
75,14,20,70,3,3,3,9,70,1.2608695652173914,48.275862068965516,29,14,15,996469.3212144618,-0.35306787855381844
75,14,20,70,3,3,3,9,80,1.2173913043478262,50.0,28,14,14,997842.3033717126,-0.21576966282874344
75,14,20,70,3,3,3,10,30,3.347826086956522,53.246753246753244,77,41,36,1000014.3035546734,0.0014303554673446343
75,14,20,70,3,3,3,10,40,2.782608695652174,51.5625,64,33,31,997204.7834945986,-0.2795216505401419
75,14,20,70,3,3,3,10,50,2.0869565217391304,54.166666666666664,48,26,22,1001593.4325206251,0.15934325206250652
75,14,20,70,3,3,3,10,60,1.391304347826087,50.0,32,16,16,997433.1892756509,-0.256681072434911
75,14,20,70,3,3,3,10,70,1.173913043478261,48.148148148148145,27,13,14,996623.5466769304,-0.3376453323069611
75,14,20,70,3,3,3,10,80,1.1304347826086956,50.0,26,13,13,998001.146351513,-0.19988536484870129
75,14,20,70,4,3,3,4,30,2.869565217391304,39.39393939393939,66,26,40,976079.6299699092,-2.3920370030090794
75,14,20,70,4,3,3,4,40,2.391304347826087,40.0,55,22,33,980881.5257621477,-1.9118474237852265
75,14,20,70,4,3,3,4,50,2.0,41.30434782608695,46,19,27,985313.8475383419,-1.4686152461658115
75,14,20,70,4,3,3,4,60,1.565217391304348,44.44444444444444,36,16,20,991550.6030821074,-0.8449396917892619
75,14,20,70,4,3,3,4,70,1.2608695652173914,48.275862068965516,29,14,15,996077.9526176052,-0.3922047382394783
75,14,20,70,4,3,3,4,80,1.2173913043478262,57.14285714285714,28,16,12,1003310.8613780749,0.33108613780748564
75,14,20,70,4,3,3,5,30,2.608695652173913,38.333333333333336,60,23,37,976543.862935685,-2.3456137064315032
75,14,20,70,4,3,3,5,40,2.217391304347826,39.21568627450981,51,20,31,981111.6446092507,-1.888835539074929
75,14,20,70,4,3,3,5,50,1.8695652173913044,41.86046511627907,43,18,25,986829.6215695145,-1.3170378430485492
75,14,20,70,4,3,3,5,60,1.391304347826087,43.75,32,14,18,991851.366339844,-0.8148633660156047
75,14,20,70,4,3,3,5,70,1.0869565217391304,48.0,25,12,13,996380.0891389864,-0.36199108610135733
75,14,20,70,4,3,3,5,80,1.0869565217391304,56.00000000000001,25,14,11,1002177.8350855435,0.21778350855434547
75,14,20,70,4,3,3,6,30,2.4347826086956523,39.285714285714285,56,22,34,979568.8714933346,-2.0431128506665353
75,14,20,70,4,3,3,6,40,2.0,39.130434782608695,46,18,28,982941.1312734479,-1.7058868726552114
75,14,20,70,4,3,3,6,50,1.608695652173913,40.54054054054054,37,15,22,987518.6275169519,-1.248137248304812
75,14,20,70,4,3,3,6,60,1.1304347826086956,42.30769230769231,26,11,15,992543.8784771418,-0.7456121522858157
75,14,20,70,4,3,3,6,70,0.9565217391304348,45.45454545454545,22,10,12,995498.0599812993,-0.45019400187006686
75,14,20,70,4,3,3,6,80,0.9565217391304348,54.54545454545454,22,12,10,1001290.6735681981,0.12906735681981082
75,14,20,70,4,3,3,7,30,2.130434782608696,38.775510204081634,49,19,30,981552.3748741397,-1.8447625125860332
75,14,20,70,4,3,3,7,40,1.6956521739130435,38.46153846153847,39,15,24,984931.4630548583,-1.5068536945141737
75,14,20,70,4,3,3,7,50,1.391304347826087,40.625,32,13,19,989499.3515090367,-1.0500648490963271
75,14,20,70,4,3,3,7,60,0.9565217391304348,40.909090909090914,22,9,13,993047.9346476371,-0.6952065352362929
75,14,20,70,4,3,3,7,70,0.782608695652174,44.44444444444444,18,8,10,996003.6164113282,-0.3996383588671801
75,14,20,70,4,3,3,7,80,0.782608695652174,55.55555555555556,18,10,8,1001799.1717347939,0.17991717347939268
75,14,20,70,4,3,3,8,30,2.0869565217391304,37.5,48,18,30,980042.6414019454,-1.9957358598054622
75,14,20,70,4,3,3,8,40,1.608695652173913,37.83783783783784,37,14,23,984855.9117530292,-1.5144088246970788
75,14,20,70,4,3,3,8,50,1.3043478260869565,43.333333333333336,30,13,17,992291.5690926705,-0.7708430907329544
75,14,20,70,4,3,3,8,60,0.8260869565217391,42.10526315789473,19,8,11,994470.4082268173,-0.5529591773182736
75,14,20,70,4,3,3,8,70,0.7391304347826086,41.17647058823529,17,7,10,994624.4890040831,-0.5375510995916907
75,14,20,70,4,3,3,8,80,0.7391304347826086,52.94117647058824,17,9,8,1000412.0194478646,0.04120194478646154
75,14,20,70,4,3,3,9,30,1.9565217391304348,37.77777777777778,45,17,28,981498.9676760327,-1.8501032323967315
75,14,20,70,4,3,3,9,40,1.608695652173913,37.83783783783784,37,14,23,984849.5662383985,-1.5150433761601454
75,14,20,70,4,3,3,9,50,1.3043478260869565,43.333333333333336,30,13,17,992291.5690926705,-0.7708430907329544
