ATR_PERIOD,ATR_MULTIPLIER,ADX_LENGTH,DI_DIFFERENCE_FILTER,DI_DIFFERENCE_LOOKBACK_PERIOD,trades_per_day,win_rate,total_trades,wins,losses,final_capital,profit_percentage
30,5,11,9,8,1.3421052631578947,51.76470588235295,255,132,123,982743.2417941261,-1.7256758205873892
30,5,11,10,4,1.736842105263158,55.15151515151515,330,182,148,998866.9453763916,-0.1133054623608361
30,5,11,10,5,1.5947368421052632,55.115511551155116,303,167,136,1000047.4063184535,0.00474063184534898
30,5,11,10,6,1.4210526315789473,53.70370370370371,270,145,125,990955.682945512,-0.9044317054487997
30,5,11,10,7,1.3210526315789475,52.589641434262944,251,132,119,987282.1733967437,-1.2717826603256284
30,5,11,10,8,1.2052631578947368,53.275109170305676,229,122,107,989659.9168904526,-1.0340083109547382
30,5,12,6,4,1.9789473684210526,54.52127659574468,376,205,171,995057.2782909186,-0.49427217090814374
30,5,12,6,5,1.894736842105263,55.27777777777778,360,199,161,999114.2272748061,-0.08857727251938777
30,5,12,6,6,1.7789473684210526,55.917159763313606,338,189,149,1001868.2527364575,0.18682527364575072
30,5,12,6,7,1.7263157894736842,56.09756097560976,328,184,144,1002674.3237671779,0.2674323767177877
30,5,12,6,8,1.6105263157894736,55.88235294117647,306,171,135,1000782.8925465666,0.07828925465665525
30,5,12,7,4,1.9157894736842105,54.12087912087912,364,197,167,992769.6459753055,-0.7230354024694534
30,5,12,7,5,1.8421052631578947,54.85714285714286,350,192,158,996856.9343807173,-0.3143065619282657
30,5,12,7,6,1.7105263157894737,55.38461538461539,325,180,145,999408.606732555,-0.05913932674450334
30,5,12,7,7,1.6,55.5921052631579,304,169,135,999705.4129237059,-0.029458707629411947
30,5,12,7,8,1.5105263157894737,54.35540069686411,287,156,131,992302.3225990278,-0.7697677400972228
30,5,12,8,4,1.8421052631578947,54.57142857142857,350,191,159,994127.4506290335,-0.5872549370966502
30,5,12,8,5,1.7157894736842105,55.21472392638037,326,180,146,999886.4963762896,-0.011350362371036317
30,5,12,8,6,1.6210526315789473,55.519480519480524,308,171,137,1000572.2736266584,0.0572273626658367
30,5,12,8,7,1.4736842105263157,53.214285714285715,280,149,131,988332.841767698,-1.1667158232302057
30,5,12,8,8,1.368421052631579,52.307692307692314,260,136,124,984346.2488604182,-1.5653751139581784
30,5,12,9,4,1.7842105263157895,54.86725663716814,339,186,153,996498.2137804356,-0.3501786219564383
30,5,12,9,5,1.6263157894736842,55.33980582524271,309,171,138,1001051.5838374408,0.10515838374408194
30,5,12,9,6,1.431578947368421,52.94117647058824,272,144,128,988213.3636126334,-1.178663638736657
30,5,12,9,7,1.3473684210526315,52.34375,256,134,122,985287.4107080415,-1.4712589291958487
30,5,12,9,8,1.2210526315789474,52.1551724137931,232,121,111,985465.2766156545,-1.4534723384345531
30,5,12,10,4,1.6789473684210525,54.54545454545454,319,174,145,995832.8528473288,-0.41671471526712417
30,5,12,10,5,1.4631578947368422,53.956834532374096,278,150,128,993045.6578402739,-0.6954342159726075
30,5,12,10,6,1.305263157894737,52.41935483870967,248,130,118,986266.301632325,-1.3733698367674951
30,5,12,10,7,1.2157894736842105,52.38095238095239,231,121,110,986168.5907923459,-1.3831409207654068
30,5,12,10,8,1.1,53.588516746411486,209,112,97,990816.2742446238,-0.918372575537616
30,5,13,6,4,1.931578947368421,54.495912806539515,367,200,167,994434.3293572817,-0.5565670642718323
30,5,13,6,5,1.8578947368421053,54.39093484419264,353,192,161,993004.089001069,-0.6995910998931038
30,5,13,6,6,1.7263157894736842,55.79268292682927,328,183,145,1001866.6284028034,0.18666284028034424
30,5,13,6,7,1.631578947368421,56.12903225806451,310,174,136,1002114.6328076778,0.21146328076778448
30,5,13,6,8,1.5578947368421052,55.067567567567565,296,163,133,995803.3944162825,-0.41966055837174643
30,5,13,7,4,1.8631578947368421,54.80225988700565,354,194,160,996253.4689938274,-0.37465310061726487
30,5,13,7,5,1.768421052631579,55.35714285714286,336,186,150,999538.6264173149,-0.04613735826851335
30,5,13,7,6,1.6263157894736842,55.016181229773466,309,170,139,996303.6135125455,-0.36963864874545255
30,5,13,7,7,1.5,54.03508771929825,285,154,131,991580.1697035112,-0.8419830296488828
30,5,13,7,8,1.4210526315789473,53.333333333333336,270,144,126,987278.3656623445,-1.27216343376555
30,5,13,8,4,1.805263157894737,55.39358600583091,343,190,153,999199.890959466,-0.08001090405340074
30,5,13,8,5,1.6368421052631579,54.983922829581985,311,171,140,998080.4725147142,-0.1919527485285769
30,5,13,8,6,1.4894736842105263,53.71024734982333,283,152,131,991794.9219994529,-0.8205078000547131
30,5,13,8,7,1.3894736842105264,52.27272727272727,264,138,126,984651.0777350054,-1.534892226499459
30,5,13,8,8,1.263157894736842,52.5,240,126,114,986845.0311953243,-1.3154968804675737
30,5,13,9,4,1.7157894736842105,54.29447852760736,326,177,149,993233.8099408404,-0.6766190059159649
30,5,13,9,5,1.4947368421052631,53.87323943661971,284,153,131,992721.9717484101,-0.7278028251589858
30,5,13,9,6,1.3421052631578947,52.94117647058824,255,135,120,987359.6902794662,-1.2640309720533784
30,5,13,9,7,1.2421052631578948,52.54237288135594,236,124,112,985630.6978691923,-1.4369302130807657
30,5,13,9,8,1.1421052631578947,52.995391705069125,217,115,102,987559.9785711714,-1.2440021428828594
30,5,13,10,4,1.5473684210526315,53.74149659863946,294,158,136,991558.7909359904,-0.8441209064009599
30,5,13,10,5,1.3368421052631578,52.362204724409445,254,133,121,986936.4863603527,-1.306351363964728
30,5,13,10,6,1.231578947368421,51.28205128205128,234,120,114,980967.028809103,-1.903297119089705
30,5,13,10,7,1.0894736842105264,52.17391304347826,207,108,99,986244.198790283,-1.3755801209717058
30,5,13,10,8,0.9842105263157894,51.87165775401069,187,97,90,986449.1297418637,-1.3550870258136303
30,5,14,6,4,1.894736842105263,55.27777777777778,360,199,161,1000018.431402639,0.0018431402639020236
30,5,14,6,5,1.7842105263157895,55.45722713864307,339,188,151,999967.636383029,-0.003236361697094981
30,5,14,6,6,1.6421052631578947,55.44871794871795,312,173,139,998401.130296811,-0.15988697031890042
30,5,14,6,7,1.5473684210526315,54.761904761904766,294,161,133,994286.5955326182,-0.571340446738177
30,5,14,6,8,1.4684210526315788,53.76344086021505,279,150,129,989630.8892442508,-1.0369110755749165
30,5,14,7,4,1.8210526315789475,55.202312138728324,346,191,155,998205.6501906847,-0.17943498093152885
30,5,14,7,5,1.6631578947368422,55.379746835443036,316,175,141,999477.2252815353,-0.05227747184647014
30,5,14,7,6,1.5421052631578946,55.2901023890785,293,162,131,998566.2878004638,-0.1433712199536152
30,5,14,7,7,1.4421052631578948,52.919708029197075,274,145,129,985954.7200909366,-1.4045279909063364
30,5,14,7,8,1.3157894736842106,52.800000000000004,250,132,118,986646.9458767383,-1.3353054123261712
30,5,14,8,4,1.7526315789473683,54.95495495495496,333,183,150,995843.0874443123,-0.4156912555687712
30,5,14,8,5,1.5157894736842106,53.81944444444444,288,155,133,991603.8541296006,-0.8396145870399429
30,5,14,8,6,1.3842105263157896,52.851711026615966,263,139,124,987121.0485084846,-1.2878951491515385
30,5,14,8,7,1.3,51.821862348178136,247,128,119,982154.8509381583,-1.7845149061841659
30,5,14,8,8,1.1789473684210525,53.125,224,119,105,988151.3915910266,-1.1848608408973436
30,5,14,9,4,1.5947368421052632,53.135313531353134,303,161,142,987503.8341993651,-1.2496165800634889
30,5,14,9,5,1.3736842105263158,52.490421455938694,261,137,124,986808.6303484165,-1.3191369651583489
30,5,14,9,6,1.231578947368421,50.85470085470085,234,119,115,978680.2610057222,-2.131973899427778
30,5,14,9,7,1.1157894736842104,52.358490566037744,212,111,101,985966.1850241058,-1.4033814975894172
30,5,14,9,8,1.0315789473684212,51.02040816326531,196,100,96,983319.2983782222,-1.6680701621777843
30,5,14,10,4,1.3842105263157896,52.47148288973384,263,138,125,986059.4592470477,-1.3940540752952337
30,5,14,10,5,1.2263157894736842,51.931330472103,233,121,112,983956.7124675073,-1.6043287532492658
30,5,14,10,6,1.1368421052631579,51.388888888888886,216,111,105,981954.4561206055,-1.8045543879394537
30,5,14,10,7,0.9894736842105263,51.59574468085106,188,97,91,985690.8614707828,-1.430913852921722
30,5,14,10,8,0.9105263157894737,49.71098265895954,173,86,87,982563.7474678716,-1.7436252532128362
30,5,15,6,4,1.8473684210526315,54.98575498575499,351,193,158,997916.9791817352,-0.20830208182648058
30,5,15,6,5,1.7052631578947368,54.629629629629626,324,177,147,994292.1230568085,-0.5707876943191513
30,5,15,6,6,1.5789473684210527,55.00000000000001,300,165,135,997120.7797516765,-0.2879220248323516
30,5,15,6,7,1.5052631578947369,53.84615384615385,286,154,132,989878.0694146171,-1.0121930585382857
30,5,15,6,8,1.4,53.75939849624061,266,143,123,989914.2645625941,-1.0085735437405878
30,5,15,7,4,1.763157894736842,54.92537313432836,335,184,151,995329.6645271751,-0.4670335472824867
30,5,15,7,5,1.5789473684210527,54.333333333333336,300,163,137,993841.7852493762,-0.6158214750623796
30,5,15,7,6,1.4684210526315788,53.40501792114696,279,149,130,989159.895540328,-1.0840104459672002
30,5,15,7,7,1.3631578947368421,51.35135135135135,259,133,126,979463.7505587995,-2.0536249441200516
30,5,15,7,8,1.2263157894736842,54.077253218884124,233,126,107,991497.9327508427,-0.850206724915735
30,5,15,8,4,1.6526315789473685,54.45859872611465,314,171,143,992810.0583250893,-0.7189941674910718
30,5,15,8,5,1.4473684210526316,53.090909090909086,275,146,129,988548.986632551,-1.145101336744905
30,5,15,8,6,1.2736842105263158,50.82644628099173,242,123,119,979234.0582181034,-2.0765941781896635
30,5,15,8,7,1.1578947368421053,51.81818181818182,220,114,106,983162.3322711281,-1.6837667728871921
30,5,15,8,8,1.0789473684210527,51.707317073170735,205,106,99,984294.894349074,-1.5705105650926008
30,5,15,9,4,1.4526315789473685,52.89855072463768,276,146,130,986706.4883333172,-1.329351166668278
30,5,15,9,5,1.2421052631578948,51.271186440677965,236,121,115,981160.861993486,-1.8839138006514056
30,5,15,9,6,1.1842105263157894,50.66666666666667,225,114,111,978763.380310903,-2.1236619689097047
30,5,15,9,7,1.0578947368421052,51.741293532338304,201,104,97,985175.1873285967,-1.4824812671403282
30,5,15,9,8,0.9789473684210527,52.1505376344086,186,97,89,988237.9964552234,-1.1762003544776582
30,5,15,10,4,1.305263157894737,51.20967741935484,248,127,121,979956.1114636309,-2.004388853636908
30,5,15,10,5,1.1368421052631579,49.53703703703704,216,107,109,974653.7610470306,-2.534623895296943
30,5,15,10,6,1.0421052631578946,51.515151515151516,198,102,96,983601.2696780015,-1.6398730321998476
30,5,15,10,7,0.9210526315789473,50.857142857142854,175,89,86,984188.1474267332,-1.5811852573266834
30,5,15,10,8,0.8315789473684211,50.63291139240506,158,80,78,985532.0373162657,-1.446796268373425
30,5,16,6,4,1.7789473684210526,54.73372781065089,338,185,153,994200.0214221821,-0.5799978577817906
30,5,16,6,5,1.631578947368421,54.83870967741935,310,170,140,996147.4189740733,-0.38525810259267457
30,5,16,6,6,1.5157894736842106,54.513888888888886,288,157,131,993501.2628246008,-0.6498737175399205
30,5,16,6,7,1.4105263157894736,53.35820895522389,268,143,125,988119.4937894735,-1.1880506210526451
30,5,16,6,8,1.3157894736842106,54.800000000000004,250,137,113,995449.8953296677,-0.45501046703322795
30,5,16,7,4,1.6789473684210525,54.54545454545454,319,174,145,992865.6221481332,-0.7134377851866768
30,5,16,7,5,1.4894736842105263,53.71024734982333,283,152,131,991133.070997987,-0.8866929002013058
30,5,16,7,6,1.3421052631578947,52.54901960784314,255,134,121,984651.4247600508,-1.534857523994916
30,5,16,7,7,1.2578947368421052,52.719665271966534,239,126,113,985998.5547487921,-1.4001445251207916
30,5,16,7,8,1.1578947368421053,53.63636363636364,220,118,102,989777.9860860002,-1.0222013913999777
30,5,16,8,4,1.5,52.63157894736842,285,150,135,985353.0407864101,-1.46469592135899
30,5,16,8,5,1.3210526315789475,50.59760956175299,251,127,124,977800.170135004,-2.219982986499602
30,5,16,8,6,1.2105263157894737,49.56521739130435,230,114,116,974140.1864502444,-2.585981354975561
30,5,16,8,7,1.0894736842105264,51.20772946859904,207,106,101,982479.0327283561,-1.7520967271643924
30,5,16,8,8,1.0421052631578946,51.010101010101,198,101,97,982820.0673462313,-1.7179932653768688
30,5,16,9,4,1.331578947368421,50.988142292490124,253,129,124,978477.1014743759,-2.152289852562407
30,5,16,9,5,1.1842105263157894,50.66666666666667,225,114,111,978443.7317887121,-2.155626821128791
30,5,16,9,6,1.0894736842105264,51.690821256038646,207,107,100,982489.4849294008,-1.7510515070599155
30,5,16,9,7,0.9894736842105263,52.12765957446809,188,98,90,987094.5792913096,-1.290542070869042
30,5,16,9,8,0.8736842105263158,50.602409638554214,166,84,82,984807.7169616874,-1.5192283038312568
30,5,16,10,4,1.194736842105263,50.66079295154186,227,115,112,977872.9775850606,-2.212702241493936
30,5,16,10,5,1.068421052631579,49.26108374384236,203,100,103,975783.9091008247,-2.4216090899175264
30,5,16,10,6,0.9421052631578948,51.39664804469274,179,92,87,985320.3243972936,-1.4679675602706383
30,5,16,10,7,0.8315789473684211,51.26582278481012,158,81,77,986410.6870720708,-1.3589312927929218
30,5,16,10,8,0.7526315789473684,51.74825174825175,143,74,69,988973.7914735684,-1.1026208526431582
30,5,17,6,4,1.7157894736842105,55.21472392638037,326,180,146,997309.221888714,-0.2690778111285996
30,5,17,6,5,1.568421052631579,55.033557046979865,298,164,134,995839.7827209452,-0.4160217279054807
30,5,17,6,6,1.4473684210526316,53.81818181818182,275,148,127,989544.7867890059,-1.0455213210994145
30,5,17,6,7,1.331578947368421,52.569169960474305,253,133,120,985043.3213674192,-1.495667863258079
30,5,17,6,8,1.231578947368421,54.700854700854705,234,128,106,994539.4382074674,-0.5460561792532564
30,5,17,7,4,1.6,53.94736842105263,304,164,140,990006.5371522133,-0.9993462847786723
30,5,17,7,5,1.394736842105263,52.45283018867924,265,139,126,985426.5755341428,-1.4573424465857214
30,5,17,7,6,1.2526315789473683,51.26050420168067,238,122,116,981117.9174287753,-1.8882082571224659
30,5,17,7,7,1.1736842105263159,52.01793721973094,223,116,107,983202.0249754207,-1.6797975024579324
30,5,17,7,8,1.1,52.63157894736842,209,110,99,987640.4558441624,-1.2359544155837618
30,5,17,8,4,1.4105263157894736,51.865671641791046,268,139,129,981100.0461900181,-1.8899953809981933
30,5,17,8,5,1.2421052631578948,50.42372881355932,236,119,117,977462.1650186807,-2.2537834981319262
30,5,17,8,6,1.1263157894736842,50.93457943925234,214,109,105,979586.4718940102,-2.0413528105989798
30,5,17,8,7,1.0526315789473684,51.5,200,103,97,984526.4556794057,-1.5473544320594286
30,5,17,8,8,0.9473684210526315,51.66666666666667,180,93,87,986521.461531614,-1.3478538468386048
30,5,17,9,4,1.263157894736842,49.583333333333336,240,119,121,972640.0618244606,-2.7359938175539367
30,5,17,9,5,1.1210526315789473,50.23474178403756,213,107,106,977736.70905355,-2.226329094644997
30,5,17,9,6,1.0052631578947369,50.78534031413613,191,97,94,982460.2490006451,-1.7539750999354873
30,5,17,9,7,0.8842105263157894,53.57142857142857,168,90,78,991681.9084170373,-0.831809158296266
30,5,17,9,8,0.8315789473684211,51.89873417721519,158,82,76,988917.9214130776,-1.1082078586922375
30,5,17,10,4,1.1421052631578947,49.30875576036866,217,107,110,974681.8285002116,-2.531817149978841
30,5,17,10,5,1.0,51.05263157894737,190,97,93,982893.9043952508,-1.7106095604749163
30,5,17,10,6,0.8526315789473684,52.46913580246913,162,85,77,989642.0374386269,-1.0357962561373133
30,5,17,10,7,0.7578947368421053,53.47222222222222,144,77,67,994061.5460886771,-0.5938453911322867
30,5,17,10,8,0.6473684210526316,52.03252032520326,123,64,59,992491.4720808621,-0.7508527919137851
30,5,18,6,4,1.6578947368421053,54.920634920634924,315,173,142,995837.0722306086,-0.41629277693914485
30,5,18,6,5,1.4736842105263157,53.214285714285715,280,149,131,987901.0361621998,-1.2098963837800198
30,5,18,6,6,1.3631578947368421,53.66795366795367,259,139,120,988856.510732909,-1.1143489267091033
30,5,18,6,7,1.2789473684210526,53.086419753086425,243,129,114,987189.004708313,-1.2810995291686966
30,5,18,6,8,1.1736842105263159,54.26008968609865,223,121,102,993082.4612857415,-0.6917538714258465
30,5,18,7,4,1.4947368421052631,53.16901408450704,284,151,133,985811.6107306128,-1.4188389269387234
30,5,18,7,5,1.305263157894737,51.61290322580645,248,128,120,981069.157667677,-1.8930842332322964
30,5,18,7,6,1.2,50.43859649122807,228,115,113,977505.9525688291,-2.249404743117094
30,5,18,7,7,1.0894736842105264,52.17391304347826,207,108,99,986436.7632894153,-1.3563236710584723
30,5,18,7,8,1.0368421052631578,50.76142131979695,197,100,97,982236.0666024178,-1.776393339758215
30,5,18,8,4,1.3263157894736841,50.39682539682539,252,127,125,975313.83937994,-2.468616062006005
30,5,18,8,5,1.194736842105263,49.33920704845815,227,112,115,973345.7448601113,-2.665425513988873
30,5,18,8,6,1.063157894736842,50.495049504950494,202,102,100,979998.3347435326,-2.0001665256467414
30,5,18,8,7,0.968421052631579,51.63043478260869,184,95,89,985750.8186075179,-1.4249181392482133
30,5,18,8,8,0.9052631578947369,51.74418604651163,172,89,83,987133.9769831217,-1.2866023016878287
30,5,18,9,4,1.194736842105263,49.77973568281938,227,113,114,975084.3170386723,-2.4915682961327725
30,5,18,9,5,1.063157894736842,50.495049504950494,202,102,100,979750.8084609971,-2.024919153900293
30,5,18,9,6,0.9105263157894737,52.601156069364166,173,91,82,989352.5560073864,-1.064744399261358
30,5,18,9,7,0.8368421052631579,54.088050314465406,159,86,73,994180.2621837899,-0.5819737816210138
30,5,18,9,8,0.7526315789473684,51.048951048951054,143,73,70,988418.1640569704,-1.1581835943029613
30,5,18,10,4,1.0210526315789474,51.03092783505154,194,99,95,981257.3702732053,-1.8742629726794666
30,5,18,10,5,0.8789473684210526,52.09580838323353,167,87,80,987776.2920117846,-1.2223707988215378
30,5,18,10,6,0.7631578947368421,53.79310344827586,145,78,67,993668.0517074561,-0.6331948292543879
30,5,18,10,7,0.6631578947368421,53.96825396825397,126,68,58,995587.1986357743,-0.4412801364225684
30,5,18,10,8,0.5894736842105263,52.67857142857143,112,59,53,994478.6653275748,-0.5521334672425174
30,6,10,6,4,1.805263157894737,56.268221574344025,343,193,150,1006663.3188692738,0.666331886927376
30,6,10,6,5,1.7210526315789474,56.269113149847094,327,184,143,1006286.4833608776,0.6286483360877609
30,6,10,6,6,1.6473684210526316,56.54952076677316,313,177,136,1007299.4831554247,0.7299483155424706
30,6,10,6,7,1.5842105263157895,56.47840531561462,301,170,131,1006305.8131198116,0.6305813119811589
30,6,10,6,8,1.5157894736842106,55.90277777777778,288,161,127,1004012.9390672416,0.40129390672416193
30,6,10,7,4,1.7578947368421052,56.58682634730538,334,189,145,1008518.3937801825,0.8518393780182465
30,6,10,7,5,1.694736842105263,56.2111801242236,322,181,141,1005413.708289734,0.5413708289733972
30,6,10,7,6,1.6210526315789473,56.493506493506494,308,174,134,1006600.6739231767,0.6600673923176713
30,6,10,7,7,1.5210526315789474,55.70934256055363,289,161,128,1002624.8092910005,0.26248092910004783
30,6,10,7,8,1.436842105263158,55.67765567765568,273,152,121,1001982.7062775696,0.19827062775696394
30,6,10,8,4,1.7421052631578948,56.49546827794561,331,187,144,1007972.7738322802,0.7972773832280188
30,6,10,8,5,1.6368421052631579,55.948553054662376,311,174,137,1003259.3242869301,0.3259324286930147
30,6,10,8,6,1.5578947368421052,56.41891891891891,296,167,129,1005922.4260444336,0.592242604443361
30,6,10,8,7,1.4578947368421054,55.95667870036101,277,155,122,1003626.2903961358,0.3626290396135766
30,6,10,8,8,1.394736842105263,55.471698113207545,265,147,118,1000494.9461564468,0.049494615644682195
30,6,10,9,4,1.6894736842105262,56.38629283489096,321,181,140,1006265.6199188023,0.6265619918802288
30,6,10,9,5,1.6,56.25,304,171,133,1005125.1519142851,0.5125151914285146
30,6,10,9,6,1.4842105263157894,54.96453900709219,282,155,127,997926.4226960667,-0.2073577303933329
30,6,10,9,7,1.3894736842105264,55.68181818181818,264,147,117,1001474.6858596681,0.14746858596680687
30,6,10,9,8,1.331578947368421,54.54545454545454,253,138,115,995972.3807558474,-0.4027619244152563
30,6,10,10,4,1.631578947368421,55.80645161290323,310,173,137,1004206.4928323007,0.4206492832300719
30,6,10,10,5,1.5526315789473684,55.59322033898305,295,164,131,1001359.5216760893,0.13595216760892653
30,6,10,10,6,1.4263157894736842,55.71955719557196,271,151,120,1001096.0672961232,0.10960672961232486
30,6,10,10,7,1.331578947368421,54.54545454545454,253,138,115,995944.1011050247,-0.40558988949753116
30,6,10,10,8,1.2421052631578948,53.813559322033896,236,127,109,993438.0801350002,-0.6561919864999829
30,6,11,6,4,1.768421052631579,56.845238095238095,336,191,145,1009690.98405485,0.9690984054849949
30,6,11,6,5,1.694736842105263,56.52173913043478,322,182,140,1006949.4646920668,0.6949464692066772
30,6,11,6,6,1.631578947368421,56.774193548387096,310,176,134,1008002.9477723734,0.8002947772373444
30,6,11,6,7,1.5421052631578946,55.972696245733786,293,164,129,1004035.5780069896,0.4035578006989555
30,6,11,6,8,1.4789473684210526,55.871886120996436,281,157,124,1003090.0584072171,0.3090058407217148
30,6,11,7,4,1.7263157894736842,56.70731707317073,328,186,142,1009035.9528577883,0.9035952857788304
30,6,11,7,5,1.6526315789473685,56.05095541401274,314,176,138,1003716.5203527737,0.37165203527737173
30,6,11,7,6,1.5526315789473684,55.932203389830505,295,165,130,1003414.3473917416,0.3414347391741583
30,6,11,7,7,1.4631578947368422,56.11510791366906,278,156,122,1004949.5239042168,0.4949523904216825
30,6,11,7,8,1.4052631578947368,55.80524344569289,267,149,118,1001951.933233084,0.19519332330840405
30,6,11,8,4,1.694736842105263,56.2111801242236,322,181,141,1005572.3515038895,0.5572351503889542
30,6,11,8,5,1.6105263157894736,55.88235294117647,306,171,135,1003498.8544022246,0.349885440222465
30,6,11,8,6,1.4894736842105263,55.830388692579504,283,158,125,1002276.9654884768,0.2276965488476795
30,6,11,8,7,1.3894736842105264,55.68181818181818,264,147,117,1001727.9423378912,0.17279423378912034
30,6,11,8,8,1.3368421052631578,55.118110236220474,254,140,114,998473.1717376137,-0.15268282623862614
30,6,11,9,4,1.6473684210526316,55.59105431309904,313,174,139,1002777.7836279074,0.27777836279073964
30,6,11,9,5,1.5421052631578946,55.2901023890785,293,162,131,1000617.3628168168,0.061736281681677795
30,6,11,9,6,1.4263157894736842,56.08856088560885,271,152,119,1003229.3756047564,0.32293756047564093
30,6,11,9,7,1.3473684210526315,55.859375,256,143,113,1002166.6984910016,0.21666984910016182
30,6,11,9,8,1.3,54.655870445344135,247,135,112,997409.4567968405,-0.25905432031594683
30,6,11,10,4,1.563157894736842,56.22895622895623,297,167,130,1005207.7439587468,0.5207743958746781
30,6,11,10,5,1.4631578947368422,55.75539568345324,278,155,123,1001758.8884117403,0.17588884117403067
30,6,11,10,6,1.3789473684210527,56.10687022900763,262,147,115,1002732.0304560703,0.27320304560703224
30,6,11,10,7,1.305263157894737,54.83870967741935,248,136,112,997734.7257341936,-0.22652742658064237
30,6,11,10,8,1.2052631578947368,53.7117903930131,229,123,106,993120.2471982209,-0.6879752801779075
30,6,12,6,4,1.7157894736842105,56.44171779141104,326,184,142,1007667.2955301539,0.7667295530153905
30,6,12,6,5,1.6789473684210525,56.112852664576806,319,179,140,1004769.2457684431,0.4769245768443099
30,6,12,6,6,1.563157894736842,56.22895622895623,297,167,130,1004123.9180403217,0.41239180403216735
30,6,12,6,7,1.5,56.49122807017544,285,161,124,1007060.7876262106,0.7060787626210601
30,6,12,6,8,1.436842105263158,55.311355311355314,273,151,122,1000378.740274417,0.03787402744169813
30,6,12,7,4,1.7052631578947368,56.481481481481474,324,183,141,1007766.0084975086,0.7766008497508592
30,6,12,7,5,1.6210526315789473,56.16883116883117,308,173,135,1005223.269714745,0.5223269714744994
30,6,12,7,6,1.4894736842105263,56.18374558303887,283,159,124,1004720.5795807872,0.47205795807872203
30,6,12,7,7,1.4052631578947368,56.55430711610487,267,151,116,1006376.7909132472,0.6376790913247155
30,6,12,7,8,1.3631578947368421,56.37065637065637,259,146,113,1004925.7168593123,0.4925716859312262
30,6,12,8,4,1.6631578947368422,56.0126582278481,316,177,139,1004257.1211270585,0.4257121127058519
30,6,12,8,5,1.5315789473684212,55.32646048109966,291,161,130,1000359.8961233782,0.03598961233781884
30,6,12,8,6,1.4578947368421054,56.317689530685925,277,156,121,1005206.5436578103,0.5206543657810311
30,6,12,8,7,1.3631578947368421,55.5984555984556,259,144,115,1001174.2825199364,0.11742825199364453
30,6,12,8,8,1.3,55.465587044534416,247,137,110,1000634.342866656,0.06343428666560212
30,6,12,9,4,1.5789473684210527,56.00000000000001,300,168,132,1003723.0587944164,0.37230587944163707
30,6,12,9,5,1.4789473684210526,55.51601423487544,281,156,125,1001290.8819112087,0.12908819112087366
30,6,12,9,6,1.3842105263157896,56.27376425855514,263,148,115,1003743.5100279138,0.3743510027913842
30,6,12,9,7,1.305263157894737,55.64516129032258,248,138,110,1001233.6766327056,0.12336766327056103
30,6,12,9,8,1.236842105263158,54.8936170212766,235,129,106,997973.0353423789,-0.2026964657621109
30,6,12,10,4,1.5263157894736843,55.51724137931034,290,161,129,1000312.4936564803,0.031249365648033565
30,6,12,10,5,1.4105263157894736,55.223880597014926,268,148,120,998989.2927350489,-0.1010707264951081
30,6,12,10,6,1.3210526315789475,56.17529880478087,251,141,110,1003654.0643400386,0.3654064340038574
30,6,12,10,7,1.2526315789473683,54.20168067226891,238,129,109,995602.8269632801,-0.4397173036719906
30,6,12,10,8,1.1473684210526316,54.58715596330275,218,119,99,997302.1389279537,-0.2697861072046333
30,6,13,6,4,1.7157894736842105,56.44171779141104,326,184,142,1007667.2955301539,0.7667295530153905
30,6,13,6,5,1.6421052631578947,55.769230769230774,312,174,138,1002892.7264908558,0.2892726490855799
30,6,13,6,6,1.5421052631578946,56.31399317406144,293,165,128,1006034.29628136,0.6034296281359973
30,6,13,6,7,1.4526315789473685,55.79710144927537,276,154,122,1003815.1663541888,0.3815166354188812
30,6,13,6,8,1.4,56.390977443609025,266,150,116,1005551.9446444166,0.5551944644416565
30,6,13,7,4,1.6736842105263159,56.91823899371069,318,181,137,1009355.6570859192,0.9355657085919171
30,6,13,7,5,1.5526315789473684,55.254237288135585,295,163,132,1000446.402774469,0.044640277446899565
30,6,13,7,6,1.4631578947368422,56.11510791366906,278,156,122,1004567.9909044647,0.4567990904464736
30,6,13,7,7,1.3842105263157896,56.65399239543726,263,149,114,1006417.6280135821,0.6417628013582085
30,6,13,7,8,1.3263157894736841,55.952380952380956,252,141,111,1002044.5301545248,0.20445301545248368
30,6,13,8,4,1.6157894736842104,55.700325732899024,307,171,136,1002378.1713243334,0.23781713243334088
30,6,13,8,5,1.5,55.43859649122807,285,158,127,1001371.0266331377,0.13710266331377208
30,6,13,8,6,1.394736842105263,56.22641509433962,265,149,116,1003568.8375625252,0.35688375625251795
30,6,13,8,7,1.331578947368421,55.73122529644269,253,141,112,1001595.3838807751,0.15953838807750725
30,6,13,8,8,1.2578947368421052,55.64853556485355,239,133,106,1001475.5678949212,0.14755678949211726
30,6,13,9,4,1.5315789473684212,55.32646048109966,291,161,130,999481.4169904703,-0.051858300952974244
30,6,13,9,5,1.4210526315789473,54.81481481481482,270,148,122,997053.2819117747,-0.2946718088225345
30,6,13,9,6,1.3473684210526315,56.640625,256,145,111,1006045.4399228458,0.6045439922845807
30,6,13,9,7,1.268421052631579,55.601659751037346,241,134,107,1000565.4985291583,0.05654985291582997
30,6,13,9,8,1.1631578947368422,55.203619909502265,221,122,99,998817.2913908169,-0.11827086091830862
