FAST_LENGTH,SLOW_LENGTH,SIGNAL_LENGTH,HISTOGRAM_UPPER_LIMIT,HISTOGRAM_LOWER_LIMIT,LOOKBACK_PERIOD,PRICE_MOVEMENT_THRESHOLD,trades_per_day,win_rate,total_trades,wins,losses,final_capital,profit_percentage
15,26,20,90,-60,2,0.01,1.4105263157894736,57.83582089552238,268,155,113,1020567.4184797757,2.056741847977566
15,26,20,90,-60,2,0.02,1.2526315789473683,55.88235294117647,238,133,105,1008093.2462256234,0.8093246225623414
15,26,20,90,-60,2,0.03,1.1105263157894736,55.92417061611374,211,118,93,1007083.3405404201,0.7083340540420148
15,26,20,90,-60,2,0.04,0.9421052631578948,58.10055865921788,179,104,75,1012584.2087664523,1.258420876645227
15,26,20,90,-60,2,0.05,0.8526315789473684,55.55555555555556,162,90,72,1002825.0686629502,0.2825068662950187
15,26,22,50,-100,2,0.01,1.8736842105263158,52.80898876404494,356,188,168,990103.0481352339,-0.9896951864766074
15,26,22,50,-100,2,0.02,1.6473684210526316,52.39616613418531,313,164,149,990746.771918271,-0.925322808172903
15,26,22,50,-100,2,0.03,1.3736842105263158,52.490421455938694,261,137,124,992733.8434175722,-0.7266156582427793
15,26,22,50,-100,2,0.04,1.168421052631579,54.054054054054056,222,120,102,1000102.9976251998,0.010299762519984506
15,26,22,50,-100,2,0.05,1.0157894736842106,51.813471502590666,193,100,93,990178.2382009551,-0.9821761799044907
15,26,22,50,-80,2,0.01,2.0789473684210527,52.911392405063296,395,209,186,991147.5477208646,-0.8852452279135352
15,26,22,50,-80,2,0.02,1.8368421052631578,52.43553008595988,349,183,166,990958.7637666683,-0.9041236233331729
15,26,22,50,-80,2,0.03,1.5368421052631578,52.3972602739726,292,153,139,992166.9194545494,-0.783308054545056
15,26,22,50,-80,2,0.04,1.305263157894737,54.03225806451613,248,134,114,1000611.2543813367,0.06112543813367374
15,26,22,50,-80,2,0.05,1.1421052631578947,52.07373271889401,217,113,104,991393.7500245905,-0.8606249975409476
15,26,22,50,-60,2,0.01,2.3526315789473684,52.12527964205817,447,233,214,983176.7338606869,-1.6823266139313113
15,26,22,50,-60,2,0.02,2.094736842105263,51.256281407035175,398,204,194,979546.0984085702,-2.0453901591429835
15,26,22,50,-60,2,0.03,1.7736842105263158,51.038575667655785,337,172,165,981361.721432843,-1.8638278567156985
15,26,22,50,-60,2,0.04,1.5,51.578947368421055,285,147,138,985888.5399257059,-1.4111460074294127
15,26,22,50,-60,2,0.05,1.3,49.797570850202426,247,123,124,978333.72014564,-2.166627985436004
15,26,22,70,-100,2,0.01,1.2842105263157895,54.50819672131148,244,133,111,1000851.1137548321,0.08511137548320694
15,26,22,70,-100,2,0.02,1.1368421052631579,54.166666666666664,216,117,99,1000708.4438514303,0.07084438514303183
15,26,22,70,-100,2,0.03,1.0157894736842106,54.92227979274611,193,106,87,1002801.6934707015,0.2801693470701459
15,26,22,70,-100,2,0.04,0.8947368421052632,57.647058823529406,170,98,72,1011341.5714446256,1.1341571444625618
15,26,22,70,-100,2,0.05,0.7894736842105263,56.00000000000001,150,84,66,1003784.3880382961,0.3784388038296136
15,26,22,70,-80,2,0.01,1.5052631578947369,54.54545454545454,286,156,130,1001952.9285854301,0.19529285854301415
15,26,22,70,-80,2,0.02,1.3421052631578947,54.11764705882353,255,138,117,1000968.498721512,0.09684987215120346
15,26,22,70,-80,2,0.03,1.194736842105263,54.62555066079295,227,124,103,1002275.0114826527,0.22750114826527423
15,26,22,70,-80,2,0.04,1.0421052631578946,57.07070707070707,198,113,85,1011166.2399588276,1.1166239958827615
15,26,22,70,-80,2,0.05,0.9210526315789473,56.00000000000001,175,98,77,1005743.5852146947,0.5743585214694729
15,26,22,70,-60,2,0.01,1.8105263157894738,53.48837209302325,344,184,160,996524.1927564841,-0.3475807243515854
15,26,22,70,-60,2,0.02,1.6157894736842104,52.44299674267101,307,161,146,990968.4161297573,-0.9031583870242699
15,26,22,70,-60,2,0.03,1.431578947368421,52.57352941176471,272,143,129,991359.7312420727,-0.8640268757927347
15,26,22,70,-60,2,0.04,1.236842105263158,53.61702127659574,235,126,109,996288.2223941642,-0.37117776058358143
15,26,22,70,-60,2,0.05,1.0789473684210527,52.6829268292683,205,108,97,992494.5191668783,-0.7505480833121692
15,26,22,90,-100,2,0.01,1.0052631578947369,57.06806282722513,191,109,82,1009413.515259564,0.9413515259564039
15,26,22,90,-100,2,0.02,0.9052631578947369,55.81395348837209,172,96,76,1005026.1612517826,0.5026161251782556
15,26,22,90,-100,2,0.03,0.8105263157894737,57.14285714285714,154,88,66,1008229.285405597,0.8229285405596951
15,26,22,90,-100,2,0.04,0.7105263157894737,60.0,135,81,54,1014712.7227727617,1.4712722772761713
15,26,22,90,-100,2,0.05,0.631578947368421,57.49999999999999,120,69,51,1006479.759395787,0.6479759395787027
15,26,22,90,-80,2,0.01,1.236842105263158,56.59574468085107,235,133,102,1010915.5800605838,1.0915580060583772
15,26,22,90,-80,2,0.02,1.1157894736842104,55.660377358490564,212,118,94,1006599.4407370958,0.6599440737095777
15,26,22,90,-80,2,0.03,0.9947368421052631,56.613756613756614,189,107,82,1009015.004043165,0.9015004043165011
15,26,22,90,-80,2,0.04,0.8631578947368421,59.14634146341463,164,97,67,1015860.9818337869,1.5860981833786936
15,26,22,90,-80,2,0.05,0.7631578947368421,57.24137931034483,145,83,62,1008444.2174270214,0.8444217427021358
15,26,22,90,-60,2,0.01,1.5473684210526315,55.10204081632652,294,162,132,1006682.1374282367,0.668213742823666
15,26,22,90,-60,2,0.02,1.3894736842105264,53.40909090909091,264,141,123,996543.1027434012,-0.34568972565988076
15,26,22,90,-60,2,0.03,1.231578947368421,53.84615384615385,234,126,108,998026.3218851723,-0.19736781148277224
15,26,22,90,-60,2,0.04,1.0578947368421052,54.72636815920397,201,110,91,1000913.8871487476,0.09138871487475698
15,26,22,90,-60,2,0.05,0.9210526315789473,53.142857142857146,175,93,82,995159.5748614158,-0.4840425138584222
15,26,24,50,-100,2,0.01,2.026315789473684,54.285714285714285,385,209,176,1001867.5131567364,0.1867513156736386
15,26,24,50,-100,2,0.02,1.768421052631579,53.57142857142857,336,180,156,998191.7372991686,-0.18082627008314012
15,26,24,50,-100,2,0.03,1.5105263157894737,53.31010452961672,287,153,134,996513.3421997776,-0.34866578002223975
15,26,24,50,-100,2,0.04,1.3,53.84615384615385,247,133,114,998790.6111435168,-0.12093888564831577
15,26,24,50,-100,2,0.05,1.1105263157894736,51.65876777251185,211,109,102,989107.4567181767,-1.0892543281823281
15,26,24,50,-80,2,0.01,2.231578947368421,54.009433962264154,424,229,195,1002151.0915456789,0.2151091545678908
15,26,24,50,-80,2,0.02,1.9526315789473685,53.09973045822103,371,197,174,996589.9634897803,-0.3410036510219681
15,26,24,50,-80,2,0.03,1.6578947368421053,53.01587301587302,315,167,148,995965.7961348896,-0.4034203865110409
15,26,24,50,-80,2,0.04,1.4157894736842105,53.53159851301115,269,144,125,998088.214827122,-0.19117851728779497
15,26,24,50,-80,2,0.05,1.2157894736842105,51.94805194805194,231,120,111,990699.5933572233,-0.9300406642776682
15,26,24,50,-60,2,0.01,2.4789473684210526,52.653927813163484,471,248,223,988707.223399503,-1.129277660049696
15,26,24,50,-60,2,0.02,2.2,51.674641148325364,418,216,202,982482.063265781,-1.7517936734218964
15,26,24,50,-60,2,0.03,1.8894736842105264,50.974930362116986,359,183,176,980033.9302060693,-1.9966069793930743
15,26,24,50,-60,2,0.04,1.605263157894737,51.47540983606558,305,157,148,984082.7102837978,-1.5917289716202183
15,26,24,50,-60,2,0.05,1.3736842105263158,50.191570881226056,261,131,130,979406.5002503003,-2.0593499749699724
15,26,24,70,-100,2,0.01,1.436842105263158,56.043956043956044,273,153,120,1009715.1037032701,0.9715103703270084
15,26,24,70,-100,2,0.02,1.2736842105263158,55.371900826446286,242,134,108,1006473.9119464154,0.6473911946415435
15,26,24,70,-100,2,0.03,1.1473684210526316,55.5045871559633,218,121,97,1005223.6934389427,0.522369343894266
15,26,24,70,-100,2,0.04,1.0052631578947369,57.59162303664922,191,110,81,1011695.8381187352,1.1695838118735236
15,26,24,70,-100,2,0.05,0.8789473684210526,55.08982035928144,167,92,75,1000691.3444078849,0.06913444078848698
15,26,24,70,-80,2,0.01,1.6526315789473685,55.73248407643312,314,175,139,1011466.9082528254,1.1466908252825379
15,26,24,70,-80,2,0.02,1.4684210526315788,54.83870967741935,279,153,126,1006317.3892008236,0.6317389200823614
15,26,24,70,-80,2,0.03,1.305263157894737,55.24193548387096,248,137,111,1006129.6305001212,0.6129630500121158
15,26,24,70,-80,2,0.04,1.1263157894736842,57.009345794392516,214,122,92,1011715.6659179319,1.171566591793194
15,26,24,70,-80,2,0.05,0.9894736842105263,55.319148936170215,188,104,84,1003027.1466261955,0.30271466261955216
15,26,24,70,-60,2,0.01,1.931578947368421,53.950953678474114,367,198,169,1000469.4471460348,0.04694471460347995
15,26,24,70,-60,2,0.02,1.736842105263158,53.03030303030303,330,175,155,994794.5523564696,-0.5205447643530439
15,26,24,70,-60,2,0.03,1.5421052631578946,52.55972696245734,293,154,139,991221.743557714,-0.8778256442285958
15,26,24,70,-60,2,0.04,1.3157894736842106,54.0,250,135,115,997518.9364654962,-0.24810635345038026
15,26,24,70,-60,2,0.05,1.1473684210526316,52.752293577981646,218,115,103,991593.5303901831,-0.8406469609816909
15,26,24,90,-100,2,0.01,1.1473684210526316,57.798165137614674,218,126,92,1011793.8588660189,1.179385886601894
15,26,24,90,-100,2,0.02,1.0315789473684212,56.12244897959183,196,110,86,1004670.4977765495,0.46704977765495426
15,26,24,90,-100,2,0.03,0.9421052631578948,57.54189944134078,179,103,76,1008637.5486965474,0.8637548696547398
15,26,24,90,-100,2,0.04,0.8315789473684211,59.49367088607595,158,94,64,1013634.0635875871,1.3634063587587093
15,26,24,90,-100,2,0.05,0.7315789473684211,56.11510791366906,139,78,61,1002527.2317737262,0.2527231773726176
15,26,24,90,-80,2,0.01,1.3789473684210527,56.87022900763359,262,149,113,1012518.1337922729,1.2518133792272885
15,26,24,90,-80,2,0.02,1.236842105263158,55.319148936170215,235,130,105,1004413.6105089306,0.44136105089306366
15,26,24,90,-80,2,0.03,1.1105263157894736,56.872037914691944,211,120,91,1009445.4132421196,0.9445413242119597
15,26,24,90,-80,2,0.04,0.9631578947368421,58.46994535519126,183,107,76,1013552.3686630721,1.355236866307212
15,26,24,90,-80,2,0.05,0.8421052631578947,56.25,160,90,70,1004867.3192991953,0.4867319299195311
15,26,24,90,-60,2,0.01,1.668421052631579,54.57413249211357,317,173,144,1001560.084757894,0.1560084757894045
15,26,24,90,-60,2,0.02,1.5052631578947369,53.14685314685315,286,152,134,992912.5728816914,-0.708742711830861
15,26,24,90,-60,2,0.03,1.3473684210526315,53.515625,256,137,119,994488.3961352252,-0.5511603864774807
15,26,24,90,-60,2,0.04,1.1526315789473685,54.794520547945204,219,120,99,999329.8659891329,-0.06701340108670993
15,26,24,90,-60,2,0.05,1.0,53.1578947368421,190,101,89,993412.7267334575,-0.6587273266542469
15,31,10,50,-100,2,0.01,0.9578947368421052,60.43956043956044,182,110,72,1020490.2358494502,2.0490235849450222
15,31,10,50,-100,2,0.02,0.8315789473684211,61.39240506329114,158,97,61,1021978.9520049733,2.197895200497331
15,31,10,50,-100,2,0.03,0.7,63.90977443609023,133,85,48,1024925.3635938512,2.4925363593851215
15,31,10,50,-100,2,0.04,0.6157894736842106,64.1025641025641,117,75,42,1022140.8672266896,2.214086722668959
15,31,10,50,-100,2,0.05,0.5368421052631579,62.745098039215684,102,64,38,1015283.4932266008,1.528349322660081
15,31,10,50,-80,2,0.01,1.0473684210526315,61.30653266331658,199,122,77,1025083.3608032557,2.508336080325569
15,31,10,50,-80,2,0.02,0.9157894736842105,62.06896551724138,174,108,66,1025909.7942797423,2.590979427974229
15,31,10,50,-80,2,0.03,0.7789473684210526,64.86486486486487,148,96,52,1029738.0881414674,2.9738088141467425
15,31,10,50,-80,2,0.04,0.6789473684210526,65.89147286821705,129,85,44,1028666.3550302372,2.866635503023723
15,31,10,50,-80,2,0.05,0.5842105263157895,63.96396396396396,111,71,40,1019518.505389533,1.9518505389533005
15,31,10,50,-60,2,0.01,1.268421052631579,61.41078838174274,241,148,93,1033498.3115841815,3.3498311584181506
15,31,10,50,-60,2,0.02,1.0947368421052632,62.019230769230774,208,129,79,1033228.1135808827,3.3228113580882663
15,31,10,50,-60,2,0.03,0.9315789473684211,64.40677966101694,177,114,63,1036245.3526204912,3.6245352620491174
15,31,10,50,-60,2,0.04,0.7894736842105263,66.0,150,99,51,1035889.0340144589,3.5889034014458887
15,31,10,50,-60,2,0.05,0.6894736842105263,64.12213740458014,131,84,47,1025918.4609896542,2.5918460989654184
15,31,10,70,-100,2,0.01,0.6842105263157895,62.30769230769231,130,81,49,1021159.348940967,2.1159348940967
15,31,10,70,-100,2,0.02,0.6052631578947368,63.47826086956522,115,73,42,1021964.029640878,2.1964029640877967
15,31,10,70,-100,2,0.03,0.531578947368421,69.3069306930693,101,70,31,1030383.1285683814,3.038312856838142
15,31,10,70,-100,2,0.04,0.45789473684210524,68.96551724137932,87,60,27,1024754.9433880917,2.4754943388091752
15,31,10,70,-100,2,0.05,0.4105263157894737,67.94871794871796,78,53,25,1019785.0908188033,1.978509081880329
15,31,10,70,-80,2,0.01,0.7736842105263158,63.26530612244898,147,93,54,1025755.4855061828,2.575548550618277
15,31,10,70,-80,2,0.02,0.6894736842105263,64.12213740458014,131,84,47,1025894.8145196887,2.5894814519688722
15,31,10,70,-80,2,0.03,0.6105263157894737,69.82758620689656,116,81,35,1035221.4810498947,3.5221481049894705
15,31,10,70,-80,2,0.04,0.5210526315789473,70.70707070707071,99,70,29,1031297.1198131932,3.129711981319322
15,31,10,70,-80,2,0.05,0.45789473684210524,68.96551724137932,87,60,27,1024038.8803189854,2.4038880318985436
15,31,10,70,-60,2,0.01,1.0,62.63157894736842,190,119,71,1032653.17942467,3.2653179424669942
15,31,10,70,-60,2,0.02,0.8736842105263158,63.25301204819277,166,105,61,1032244.9547236862,3.2244954723686217
15,31,10,70,-60,2,0.03,0.7684210526315789,67.8082191780822,146,99,47,1040787.3134142474,4.078731341424736
15,31,10,70,-60,2,0.04,0.6368421052631579,69.42148760330579,121,84,37,1037565.2087089132,3.7565208708913183
15,31,10,70,-60,2,0.05,0.5631578947368421,68.22429906542055,107,73,34,1030467.2122542998,3.0467212254299785
15,31,10,90,-100,2,0.01,0.5,57.89473684210527,95,55,40,1006969.5365437894,0.6969536543789436
15,31,10,90,-100,2,0.02,0.45789473684210524,59.77011494252874,87,52,35,1009155.1820922632,0.9155182092263247
15,31,10,90,-100,2,0.03,0.4105263157894737,65.38461538461539,78,51,27,1015958.8237330156,1.5958823733015568
15,31,10,90,-100,2,0.04,0.3684210526315789,67.14285714285714,70,47,23,1015986.0515004402,1.5986051500440226
15,31,10,90,-100,2,0.05,0.33157894736842103,66.66666666666666,63,42,21,1013406.080936477,1.3406080936477054
15,31,10,90,-80,2,0.01,0.5947368421052631,59.29203539823009,113,67,46,1010562.8603512204,1.0562860351220356
15,31,10,90,-80,2,0.02,0.5421052631578948,61.165048543689316,103,63,40,1013036.7002426975,1.3036700242697494
15,31,10,90,-80,2,0.03,0.48947368421052634,66.66666666666666,93,62,31,1020729.4442523498,2.0729444252349785
15,31,10,90,-80,2,0.04,0.43157894736842106,69.51219512195121,82,57,25,1022472.2461143283,2.247224611432827
15,31,10,90,-80,2,0.05,0.37894736842105264,68.05555555555556,72,49,23,1017633.2619232538,1.763326192325377
15,31,10,90,-60,2,0.01,0.8263157894736842,59.87261146496815,157,94,63,1018112.245355479,1.8112245355478955
15,31,10,90,-60,2,0.02,0.7315789473684211,61.15107913669065,139,85,54,1020062.5485818208,2.0062548581820794
15,31,10,90,-60,2,0.03,0.6526315789473685,65.32258064516128,124,81,43,1026977.7790153931,2.6977779015393115
15,31,10,90,-60,2,0.04,0.5526315789473685,68.57142857142857,105,72,33,1029448.9466728362,2.9448946672836205
15,31,10,90,-60,2,0.05,0.48947368421052634,67.74193548387096,93,63,30,1024780.1741711398,2.4780174171139837
15,31,12,50,-100,2,0.01,1.3578947368421053,56.97674418604651,258,147,111,1015336.6738743333,1.5336673874333266
15,31,12,50,-100,2,0.02,1.1526315789473685,57.077625570776256,219,125,94,1014649.7731126146,1.464977311261464
15,31,12,50,-100,2,0.03,0.968421052631579,58.69565217391305,184,108,76,1017322.5046036739,1.7322504603673936
15,31,12,50,-100,2,0.04,0.8210526315789474,60.256410256410255,156,94,62,1020196.167045021,2.0196167045020963
15,31,12,50,-100,2,0.05,0.7,58.64661654135338,133,78,55,1012288.346038356,1.2288346038355957
15,31,12,50,-80,2,0.01,1.5105263157894737,57.8397212543554,287,166,121,1020927.3313769897,2.092733137698972
15,31,12,50,-80,2,0.02,1.3,57.08502024291497,247,141,106,1015657.6087469253,1.5657608746925251
15,31,12,50,-80,2,0.03,1.1105263157894736,58.29383886255924,211,123,88,1017547.1146253118,1.7547114625311804
15,31,12,50,-80,2,0.04,0.9421052631578948,59.217877094972074,179,106,73,1019087.8228702351,1.9087822870235076
15,31,12,50,-80,2,0.05,0.8157894736842105,58.06451612903226,155,90,65,1012178.2040576607,1.2178204057660653
15,31,12,50,-60,2,0.01,1.7210526315789474,56.574923547400616,327,185,142,1016517.3202491759,1.6517320249175886
15,31,12,50,-60,2,0.02,1.4947368421052631,56.33802816901409,284,160,124,1014606.2959175286,1.4606295917528564
15,31,12,50,-60,2,0.03,1.268421052631579,58.09128630705395,241,140,101,1019179.956895179,1.9179956895178998
15,31,12,50,-60,2,0.04,1.0736842105263158,58.82352941176471,204,120,84,1020147.7205714335,2.0147720571433543
15,31,12,50,-60,2,0.05,0.9473684210526315,57.22222222222222,180,103,77,1011531.251902834,1.1531251902834045
15,31,12,70,-100,2,0.01,0.9105263157894737,60.69364161849711,173,105,68,1021238.796510314,2.1238796510313986
15,31,12,70,-100,2,0.02,0.8,60.526315789473685,152,92,60,1019112.7957084876,1.9112795708487624
15,31,12,70,-100,2,0.03,0.7263157894736842,62.31884057971014,138,86,52,1022417.454778777,2.241745477877697
15,31,12,70,-100,2,0.04,0.631578947368421,64.16666666666667,120,77,43,1024256.0995806907,2.425609958069073
15,31,12,70,-100,2,0.05,0.5421052631578948,64.07766990291263,103,66,37,1019748.0433614245,1.974804336142447
15,31,12,70,-80,2,0.01,1.063157894736842,61.386138613861384,202,124,78,1026287.4870203123,2.6287487020312343
15,31,12,70,-80,2,0.02,0.9421052631578948,60.33519553072626,179,108,71,1021057.8264892711,2.105782648927113
15,31,12,70,-80,2,0.03,0.8631578947368421,61.58536585365854,164,101,63,1023578.2542621838,2.3578254262183793
15,31,12,70,-80,2,0.04,0.7473684210526316,62.676056338028175,142,89,53,1024078.8665758373,2.407886657583725
15,31,12,70,-80,2,0.05,0.6526315789473685,62.903225806451616,124,78,46,1020569.4056404178,2.0569405640417826
15,31,12,70,-60,2,0.01,1.2842105263157895,59.42622950819673,244,145,99,1024510.5737285069,2.4510573728506917
15,31,12,70,-60,2,0.02,1.1368421052631579,58.79629629629629,216,127,89,1020000.9238645084,2.0000923864508398
15,31,12,70,-60,2,0.03,1.0210526315789474,60.824742268041234,194,118,76,1025220.774609451,2.522077460945095
15,31,12,70,-60,2,0.04,0.8789473684210526,61.67664670658682,167,103,64,1025143.9551895666,2.5143955189566594
15,31,12,70,-60,2,0.05,0.7842105263157895,61.07382550335571,149,91,58,1019917.0900960972,1.9917090096097205
15,31,12,90,-100,2,0.01,0.6894736842105263,62.59541984732825,131,82,49,1021075.7617049571,2.107576170495711
15,31,12,90,-100,2,0.02,0.6105263157894737,62.06896551724138,116,72,44,1017728.9328766918,1.7728932876691805
15,31,12,90,-100,2,0.03,0.5684210526315789,65.74074074074075,108,71,37,1023527.1883187052,2.3527188318705186
15,31,12,90,-100,2,0.04,0.49473684210526314,68.08510638297872,94,64,30,1024983.4869168556,2.498348691685556
15,31,12,90,-100,2,0.05,0.4263157894736842,66.66666666666666,81,54,27,1018465.5207263104,1.8465520726310438
15,31,12,90,-80,2,0.01,0.8473684210526315,63.35403726708074,161,102,59,1026883.9951109735,2.6883995110973484
15,31,12,90,-80,2,0.02,0.7578947368421053,61.80555555555556,144,89,55,1020426.8902548858,2.0426890254885772
15,31,12,90,-80,2,0.03,0.7105263157894737,64.44444444444444,135,87,48,1025448.5337486054,2.5448533748605406
15,31,12,90,-80,2,0.04,0.6157894736842106,65.8119658119658,117,77,40,1025565.5006681256,2.556550066812558
15,31,12,90,-80,2,0.05,0.5421052631578948,65.0485436893204,103,67,36,1020041.1321307574,2.004113213075744
15,31,12,90,-60,2,0.01,1.0736842105263158,60.78431372549019,204,124,80,1025884.9842670822,2.588498426708218
15,31,12,90,-60,2,0.02,0.9526315789473684,59.66850828729282,181,108,73,1019370.6407157222,1.9370640715722227
15,31,12,90,-60,2,0.03,0.868421052631579,63.030303030303024,165,104,61,1027094.0553047197,2.7094055304719715
15,31,12,90,-60,2,0.04,0.7473684210526316,64.08450704225352,142,91,51,1026632.1354489479,2.6632135448947896
15,31,12,90,-60,2,0.05,0.6736842105263158,62.5,128,80,48,1019389.1542420834,1.9389154242083433
15,31,14,50,-100,2,0.01,1.6578947368421053,56.19047619047619,315,177,138,1011654.1488915619,1.1654148891561897
15,31,14,50,-100,2,0.02,1.4157894736842105,56.13382899628253,269,151,118,1011813.8009590459,1.1813800959045881
15,31,14,50,-100,2,0.03,1.2,55.70175438596491,228,127,101,1006581.658907583,0.6581658907582983
15,31,14,50,-100,2,0.04,0.9894736842105263,56.38297872340425,188,106,82,1007924.0731515579,0.7924073151557939
15,31,14,50,-100,2,0.05,0.8578947368421053,55.828220858895705,163,91,72,1004364.6081804169,0.43646081804168646
15,31,14,50,-80,2,0.01,1.868421052631579,56.33802816901409,355,200,155,1017539.4472899329,1.7539447289932868
15,31,14,50,-80,2,0.02,1.6210526315789473,56.16883116883117,308,173,135,1016715.8719237433,1.671587192374328
15,31,14,50,-80,2,0.03,1.3789473684210527,56.48854961832062,262,148,114,1013905.4292288064,1.3905429228806403
15,31,14,50,-80,2,0.04,1.1421052631578947,58.06451612903226,217,126,91,1017866.3331041649,1.7866333104164922
15,31,14,50,-80,2,0.05,1.0052631578947369,57.59162303664922,191,110,81,1013505.6152941675,1.350561529416754
15,31,14,50,-60,2,0.01,2.0789473684210527,56.20253164556962,395,222,173,1015202.958486806,1.520295848680602
15,31,14,50,-60,2,0.02,1.8210526315789475,55.78034682080924,346,193,153,1012359.4740657967,1.2359474065796705
15,31,14,50,-60,2,0.03,1.5473684210526315,56.12244897959183,294,165,129,1010149.7833952341,1.0149783395234147
15,31,14,50,-60,2,0.04,1.268421052631579,56.43153526970954,241,136,105,1009170.7469711547,0.9170746971154702
15,31,14,50,-60,2,0.05,1.1105263157894736,55.45023696682464,211,117,94,1003505.4334752376,0.35054334752375726
15,31,14,70,-100,2,0.01,1.1368421052631579,57.407407407407405,216,124,92,1009706.857807861,0.9706857807860942
15,31,14,70,-100,2,0.02,1.0052631578947369,57.06806282722513,191,109,82,1009186.8157934429,0.9186815793442888
15,31,14,70,-100,2,0.03,0.9,57.30994152046783,171,98,73,1008830.0816384673,0.8830081638467265
15,31,14,70,-100,2,0.04,0.7842105263157895,59.73154362416108,149,89,60,1015652.6604555048,1.565266045550478
15,31,14,70,-100,2,0.05,0.6842105263157895,59.23076923076923,130,77,53,1010881.4602562195,1.0881460256219493
15,31,14,70,-80,2,0.01,1.3526315789473684,57.58754863813229,257,148,109,1016829.443980778,1.6829443980777987
15,31,14,70,-80,2,0.02,1.2105263157894737,56.95652173913044,230,131,99,1014076.1594483396,1.4076159448339605
15,31,14,70,-80,2,0.03,1.0789473684210527,58.048780487804876,205,119,86,1016170.2112202827,1.6170211220282713
15,31,14,70,-80,2,0.04,0.9368421052631579,61.23595505617978,178,109,69,1025671.1559362517,2.567115593625174
15,31,14,70,-80,2,0.05,0.8315789473684211,60.75949367088608,158,96,62,1020081.7790887418,2.008177908874175
15,31,14,70,-60,2,0.01,1.568421052631579,57.04697986577181,298,170,128,1013564.0393247195,1.356403932471946
15,31,14,70,-60,2,0.02,1.4105263157894736,56.343283582089555,268,151,117,1009731.0721620971,0.9731072162097087
15,31,14,70,-60,2,0.03,1.2473684210526317,57.383966244725734,237,136,101,1012406.1763212186,1.2406176321218605
15,31,14,70,-60,2,0.04,1.063157894736842,58.91089108910891,202,119,83,1016908.8935541293,1.690889355412929
15,31,14,70,-60,2,0.05,0.9368421052631579,57.865168539325836,178,103,75,1010016.7107683221,1.001671076832211
15,31,14,90,-100,2,0.01,0.9105263157894737,57.80346820809249,173,100,73,1010908.921892855,1.0908921892854968
15,31,14,90,-100,2,0.02,0.8105263157894737,57.7922077922078,154,89,65,1010351.4312128873,1.0351431212887283
15,31,14,90,-100,2,0.03,0.7421052631578947,58.86524822695035,141,83,58,1012465.0716806244,1.2465071680624389
15,31,14,90,-100,2,0.04,0.6368421052631579,59.50413223140496,121,72,49,1012424.6520360023,1.2424652036002255
15,31,14,90,-100,2,0.05,0.5631578947368421,59.813084112149525,107,64,43,1010247.970826052,1.0247970826052013
15,31,14,90,-80,2,0.01,1.1368421052631579,57.870370370370374,216,125,91,1017860.4442259643,1.7860444225964254
15,31,14,90,-80,2,0.02,1.0157894736842106,57.51295336787565,193,111,82,1015246.4172373851,1.524641723738506
15,31,14,90,-80,2,0.03,0.9210526315789473,59.42857142857143,175,104,71,1019831.6490244799,1.9831649024479907
15,31,14,90,-80,2,0.04,0.7894736842105263,61.33333333333333,150,92,58,1022411.3061313804,2.2411306131380377
15,31,14,90,-80,2,0.05,0.7105263157894737,61.48148148148148,135,83,52,1019442.5240916263,1.9442524091626285
15,31,14,90,-60,2,0.01,1.368421052631579,57.692307692307686,260,150,110,1017939.7443481244,1.7939744348124367
15,31,14,90,-60,2,0.02,1.2210526315789474,56.896551724137936,232,132,100,1011664.0395029775,1.166403950297751
15,31,14,90,-60,2,0.03,1.0947368421052632,58.65384615384615,208,122,86,1016825.6925315327,1.6825692531532723
15,31,14,90,-60,2,0.04,0.9210526315789473,58.857142857142854,175,103,72,1014446.7280464297,1.4446728046429693
15,31,14,90,-60,2,0.05,0.8157894736842105,58.06451612903226,155,90,65,1009383.7632510117,0.9383763251011725
15,31,16,50,-100,2,0.01,1.936842105263158,55.16304347826087,368,203,165,1009395.1936823122,0.9395193682312151
15,31,16,50,-100,2,0.02,1.6578947368421053,53.96825396825397,315,170,145,1002404.4662499119,0.24044662499119293
15,31,16,50,-100,2,0.03,1.4105263157894736,53.73134328358209,268,144,124,1000174.1303336662,0.017413033366622404
15,31,16,50,-100,2,0.04,1.2,55.26315789473685,228,126,102,1006605.0001289523,0.6605000128952321
15,31,16,50,-100,2,0.05,1.0473684210526315,53.768844221105525,199,107,92,998580.3690608578,-0.14196309391421963
15,31,16,50,-80,2,0.01,2.1315789473684212,55.30864197530864,405,224,181,1011055.0686141808,1.1055068614180783
15,31,16,50,-80,2,0.02,1.8421052631578947,54.285714285714285,350,190,160,1004355.649812127,0.4355649812126998
15,31,16,50,-80,2,0.03,1.5736842105263158,54.18060200668896,299,162,137,1002412.559703087,0.24125597030869683
15,31,16,50,-80,2,0.04,1.3263157894736841,55.952380952380956,252,141,111,1010171.7984395138,1.0171798439513775
15,31,16,50,-80,2,0.05,1.1578947368421053,54.090909090909086,220,119,101,999888.1190532689,-0.011188094673107845
15,31,16,50,-60,2,0.01,2.4105263157894736,55.67685589519651,458,255,203,1014972.1596396408,1.4972159639640827
15,31,16,50,-60,2,0.02,2.0894736842105264,54.65994962216625,397,217,180,1006936.073382493,0.6936073382492992
