MACD_FAST_LENGTH,MACD_SLOW_LENGTH,MACD_SIGNAL_LENGTH,SIZE_RATIO_THRESHOLD,DI_LENGTH,DI_SLOPE_LENGTH,MIN_SLOPE_THRESHOLD,REQUIRED_CONSECUTIVE_CANDLES,trades_per_day,win_rate,total_trades,wins,losses,final_capital,profit_percentage
12,17,50,0.7,18,9,16,2,1.1210526315789473,52.58215962441315,213,112,101,993102.1277268962,-0.6897872273103799
12,17,50,0.7,18,9,18,1,1.263157894736842,52.916666666666664,240,127,113,1000422.4449313286,0.04224449313286459
12,17,50,0.7,18,9,18,2,0.6842105263157895,59.23076923076923,130,77,53,1013653.1476027417,1.3653147602741724
12,17,50,0.7,18,11,12,1,5.231578947368421,52.21327967806842,994,519,475,961847.3036569738,-3.815269634302624
12,17,50,0.7,18,11,12,2,3.431578947368421,51.533742331288344,652,336,316,967105.4988405587,-3.2894501159441307
12,17,50,0.7,18,11,14,1,3.568421052631579,53.392330383480825,678,362,316,1001914.6984671417,0.19146984671417158
12,17,50,0.7,18,11,14,2,2.263157894736842,54.65116279069767,430,235,195,999782.3661518806,-0.021763384811941067
12,17,50,0.7,18,11,16,1,2.3947368421052633,51.64835164835166,455,235,220,990111.5987901328,-0.988840120986721
12,17,50,0.7,18,11,16,2,1.3473684210526315,56.25,256,144,112,1011508.1611094711,1.1508161109471111
12,17,50,0.7,18,11,18,1,1.4947368421052631,55.98591549295775,284,159,125,1019456.9136539991,1.9456913653999102
12,17,50,0.7,18,11,18,2,0.8421052631578947,55.625,160,89,71,1008075.866193085,0.8075866193084977
12,17,50,0.7,18,13,12,1,5.773684210526316,52.68915223336372,1097,578,519,979826.4423971022,-2.017355760289775
12,17,50,0.7,18,13,12,2,4.0473684210526315,51.88556566970091,769,399,370,965199.1957043016,-3.4800804295698415
12,17,50,0.7,18,13,14,1,4.031578947368421,53.26370757180157,766,408,358,987813.349972889,-1.2186650027111057
12,17,50,0.7,18,13,14,2,2.6157894736842104,54.32595573440644,497,270,227,1004925.6458083787,0.49256458083787
12,17,50,0.7,18,13,16,1,2.8105263157894735,53.93258426966292,534,288,246,1003757.8180917563,0.3757818091756315
12,17,50,0.7,18,13,16,2,1.6105263157894736,53.59477124183007,306,164,142,998681.4822395388,-0.13185177604611964
12,17,50,0.7,18,13,18,1,1.768421052631579,56.547619047619044,336,190,146,1021294.6943535217,2.1294694353521684
12,17,50,0.7,18,13,18,2,1.0,52.63157894736842,190,100,90,998464.0036173054,-0.1535996382694575
12,17,50,0.7,18,15,12,1,6.0,52.28070175438596,1140,596,544,959296.0671747961,-4.070393282520387
12,17,50,0.7,18,15,12,2,4.336842105263158,50.970873786407765,824,420,404,951748.8064465502,-4.825119355344982
12,17,50,0.7,18,15,14,1,4.389473684210526,53.597122302158276,834,447,387,993161.3877981122,-0.6838612201887765
12,17,50,0.7,18,15,14,2,3.0,52.28070175438596,570,298,272,985356.695049099,-1.4643304950900957
12,17,50,0.7,18,15,16,1,3.126315789473684,53.70370370370371,594,319,275,1002261.6979605285,0.2261697960528545
12,17,50,0.7,18,15,16,2,1.8789473684210527,53.50140056022409,357,191,166,996327.2489718864,-0.36727510281136494
12,17,50,0.7,18,15,18,1,2.031578947368421,52.331606217616574,386,202,184,996925.8940405161,-0.30741059594838877
12,17,50,0.7,18,15,18,2,1.0947368421052632,50.96153846153846,208,106,102,992053.873183952,-0.7946126816048054
12,17,50,0.7,20,7,12,1,3.0631578947368423,51.20274914089347,582,298,284,973968.6532072369,-2.6031346792763097
12,17,50,0.7,20,7,12,2,1.7210526315789474,51.681957186544345,327,169,158,982158.1944423945,-1.7841805557605461
12,17,50,0.7,20,7,14,1,1.9157894736842105,51.098901098901095,364,186,178,988130.6051452376,-1.1869394854762358
12,17,50,0.7,20,7,14,2,1.0526315789473684,50.5,200,101,99,985600.9637087012,-1.4399036291298806
12,17,50,0.7,20,7,16,1,1.2789473684210526,52.2633744855967,243,127,116,998908.3049197545,-0.10916950802454957
12,17,50,0.7,20,7,16,2,0.6052631578947368,58.26086956521739,115,67,48,1013858.0754098351,1.385807540983509
12,17,50,0.7,20,7,18,1,0.7368421052631579,52.85714285714286,140,74,66,1000980.8250839252,0.09808250839251559
12,17,50,0.7,20,7,18,2,0.3473684210526316,65.15151515151516,66,43,23,1017117.9728964025,1.711797289640247
12,17,50,0.7,20,9,12,1,3.7421052631578946,53.023909985935305,711,377,334,988101.3445848031,-1.1898655415196902
12,17,50,0.7,20,9,12,2,2.4263157894736844,50.108459869848154,461,231,230,965128.2739320057,-3.4871726067994255
12,17,50,0.7,20,9,14,1,2.457894736842105,52.03426124197003,467,243,224,993522.0010329996,-0.6477998967000399
12,17,50,0.7,20,9,14,2,1.4210526315789473,51.85185185185185,270,140,130,984302.7892729447,-1.5697210727055326
12,17,50,0.7,20,9,16,1,1.5368421052631578,52.054794520547944,292,152,140,994662.7944500182,-0.5337205549981795
12,17,50,0.7,20,9,16,2,0.8,57.89473684210527,152,88,64,1012088.3171959313,1.2088317195931333
12,17,50,0.7,20,9,18,1,0.9789473684210527,51.61290322580645,186,96,90,991897.1529899248,-0.810284701007523
12,17,50,0.7,20,9,18,2,0.4368421052631579,56.62650602409639,83,47,36,1003991.0472226758,0.39910472226757554
12,17,50,0.7,20,11,12,1,4.457894736842105,53.36481700118064,847,452,395,995542.7575736911,-0.445724242630892
12,17,50,0.7,20,11,12,2,2.8526315789473684,54.05904059040591,542,293,249,995411.8283299336,-0.45881716700664255
12,17,50,0.7,20,11,14,1,2.8842105263157896,53.46715328467153,548,293,255,1007892.5241007633,0.7892524100763256
12,17,50,0.7,20,11,14,2,1.736842105263158,55.15151515151515,330,182,148,1002357.0646303185,0.23570646303185494
12,17,50,0.7,20,11,16,1,1.8368421052631578,52.43553008595988,349,183,166,996434.5357581795,-0.3565464241820504
12,17,50,0.7,20,11,16,2,1.0315789473684212,55.61224489795919,196,109,87,1010842.2680845392,1.0842268084539217
12,17,50,0.7,20,11,18,1,1.1157894736842104,56.132075471698116,212,119,93,1015904.893952113,1.5904893952112993
12,17,50,0.7,20,11,18,2,0.5894736842105263,55.35714285714286,112,62,50,1004268.4597622004,0.4268459762200364
12,17,50,0.7,20,13,12,1,4.984210526315789,53.115100316789864,947,503,444,985993.5485073606,-1.4006451492639376
12,17,50,0.7,20,13,12,2,3.3157894736842106,52.22222222222223,630,329,301,978382.5556556432,-2.1617444344356773
12,17,50,0.7,20,13,14,1,3.3421052631578947,54.803149606299215,635,348,287,1014578.0702861504,1.457807028615044
12,17,50,0.7,20,13,14,2,2.0842105263157893,53.03030303030303,396,210,186,994941.8711261163,-0.5058128873883747
12,17,50,0.7,20,13,16,1,2.0789473684210527,54.936708860759495,395,217,178,1013387.7218379469,1.338772183794691
12,17,50,0.7,20,13,16,2,1.2,53.94736842105263,228,123,105,1002214.1507917751,0.22141507917750858
12,17,50,0.7,20,13,18,1,1.263157894736842,57.08333333333333,240,137,103,1021981.1744933454,2.1981174493345432
12,17,50,0.7,20,13,18,2,0.6894736842105263,56.48854961832062,131,74,57,1007073.22884829,0.7073228848290047
12,17,50,0.7,20,15,12,1,5.178947368421053,53.86178861788618,984,530,454,996399.0942872,-0.36009057127999844
12,17,50,0.7,20,15,12,2,3.6473684210526316,52.95815295815296,693,367,326,991140.2639084273,-0.8859736091572675
12,17,50,0.7,20,15,14,1,3.626315789473684,54.426705370101594,689,375,314,1014243.5029730032,1.4243502973003197
12,17,50,0.7,20,15,14,2,2.4157894736842107,54.248366013071895,459,249,210,1003929.672425944,0.39296724259440086
12,17,50,0.7,20,15,16,1,2.373684210526316,54.54545454545454,451,246,205,1014759.5719228237,1.475957192282367
12,17,50,0.7,20,15,16,2,1.3789473684210527,53.05343511450382,262,139,123,996746.0410047917,-0.3253958995208261
12,17,50,0.7,20,15,18,1,1.4210526315789473,51.85185185185185,270,140,130,993967.1416754255,-0.6032858324574539
12,17,50,0.7,20,15,18,2,0.8421052631578947,55.625,160,89,71,1005676.2678395243,0.5676267839524313
12,17,50,0.9,10,7,12,1,6.610526315789474,50.55732484076433,1256,635,621,914881.0360160745,-8.511896398392553
12,17,50,0.9,10,7,12,2,4.2631578947368425,49.629629629629626,810,402,408,926206.2392292984,-7.379376077070157
12,17,50,0.9,10,7,14,1,5.610526315789474,51.87617260787992,1066,553,513,955829.873822288,-4.417012617771199
12,17,50,0.9,10,7,14,2,3.3,49.760765550239235,627,312,315,945852.6918668072,-5.414730813319283
12,17,50,0.9,10,7,16,1,4.5473684210526315,51.967592592592595,864,449,415,964619.6978815065,-3.5380302118493474
12,17,50,0.9,10,7,16,2,2.5,50.31578947368421,475,239,236,963057.9589455359,-3.694204105446406
12,17,50,0.9,10,7,18,1,3.4789473684210526,52.04236006051437,661,344,317,974801.9377503244,-2.519806224967563
12,17,50,0.9,10,7,18,2,1.8842105263157896,48.882681564245814,358,175,183,960751.723883235,-3.9248276116764984
12,17,50,0.9,10,9,12,1,7.326315789473684,50.07183908045977,1392,697,695,888827.2555683417,-11.11727444316583
12,17,50,0.9,10,9,12,2,5.105263157894737,49.381443298969074,970,479,491,917907.72435891,-8.209227564109
12,17,50,0.9,10,9,14,1,6.28421052631579,49.497487437185924,1194,591,603,896182.5800104877,-10.38174199895123
12,17,50,0.9,10,9,14,2,4.147368421052631,48.73096446700508,788,384,404,922283.980433125,-7.771601956687495
12,17,50,0.9,10,9,16,1,5.373684210526315,49.265426052889325,1021,503,518,906573.2919417858,-9.342670805821417
12,17,50,0.9,10,9,16,2,3.4,50.15479876160991,646,324,322,953384.1936739023,-4.66158063260977
12,17,50,0.9,10,9,18,1,4.21578947368421,52.80898876404494,801,423,378,976191.1415948659,-2.3808858405134057
12,17,50,0.9,10,9,18,2,2.4894736842105263,50.7399577167019,473,240,233,967560.1253153973,-3.243987468460272
12,17,50,0.9,10,11,12,1,8.126315789473685,50.77720207253886,1544,784,760,901627.6266172441,-9.83723733827559
12,17,50,0.9,10,11,12,2,5.957894736842105,50.44169611307421,1132,571,561,931195.3057566632,-6.880469424333679
12,17,50,0.9,10,11,14,1,7.073684210526316,50.967261904761905,1344,685,659,919976.4204740744,-8.002357952592556
12,17,50,0.9,10,11,14,2,4.826315789473684,50.708833151581246,917,465,452,940245.7453145984,-5.975425468540156
12,17,50,0.9,10,11,16,1,5.926315789473684,50.710479573712256,1126,571,555,929657.0437841605,-7.034295621583948
12,17,50,0.9,10,11,16,2,3.905263157894737,52.02156334231805,742,386,356,970839.1017357855,-2.916089826421451
12,17,50,0.9,10,11,18,1,4.768421052631579,50.993377483443716,906,462,444,946811.5376895383,-5.318846231046168
12,17,50,0.9,10,11,18,2,2.8421052631578947,51.2962962962963,540,277,263,973675.946408508,-2.6324053591492005
12,17,50,0.9,10,13,12,1,8.810526315789474,50.836320191158904,1674,851,823,892815.9079646261,-10.71840920353739
12,17,50,0.9,10,13,12,2,6.468421052631579,51.6680227827502,1229,635,594,943149.4554548281,-5.685054454517189
12,17,50,0.9,10,13,14,1,7.594736842105263,51.836451836451836,1443,748,695,941896.9447604818,-5.810305523951817
12,17,50,0.9,10,13,14,2,5.3052631578947365,51.686507936507944,1008,521,487,950764.4674124903,-4.923553258750972
12,17,50,0.9,10,13,16,1,6.3,52.297410192147034,1197,626,571,964427.037212332,-3.5572962787667985
12,17,50,0.9,10,13,16,2,4.310526315789474,53.11355311355312,819,435,384,979924.3891472805,-2.0075610852719517
12,17,50,0.9,10,13,18,1,5.121052631578947,51.90133607399794,973,505,468,966757.5773633525,-3.3242422636647477
12,17,50,0.9,10,13,18,2,3.3421052631578947,51.653543307086615,635,328,307,964254.0408569992,-3.574595914300077
12,17,50,0.9,10,15,12,1,9.215789473684211,50.0856653340948,1751,877,874,871686.9720838958,-12.831302791610419
12,17,50,0.9,10,15,12,2,6.921052631578948,52.167300380228134,1315,686,629,949987.8937473685,-5.001210625263152
12,17,50,0.9,10,15,14,1,7.752631578947368,51.25594025797692,1473,755,718,927305.7594333687,-7.269424056663132
12,17,50,0.9,10,15,14,2,5.78421052631579,51.68334849863512,1099,568,531,949034.3592742615,-5.096564072573848
12,17,50,0.9,10,15,16,1,6.610526315789474,51.51273885350318,1256,647,609,939443.6542969691,-6.055634570303094
12,17,50,0.9,10,15,16,2,4.605263157894737,51.542857142857144,875,451,424,952559.742805723,-4.744025719427702
12,17,50,0.9,10,15,18,1,5.368421052631579,51.9607843137255,1020,530,490,960825.8841183814,-3.917411588161858
12,17,50,0.9,10,15,18,2,3.4894736842105263,51.88536953242836,663,344,319,966853.9477148999,-3.31460522851001
12,17,50,0.9,12,7,12,1,5.8,51.4519056261343,1102,567,535,945489.6219759893,-5.451037802401069
12,17,50,0.9,12,7,12,2,3.626315789473684,49.49201741654572,689,341,348,941004.1540035848,-5.899584599641524
12,17,50,0.9,12,7,14,1,4.573684210526316,51.78365937859609,869,450,419,961035.3467288027,-3.8964653271197345
12,17,50,0.9,12,7,14,2,2.642105263157895,50.79681274900398,502,255,247,968094.2043018499,-3.190579569815006
12,17,50,0.9,12,7,16,1,3.4526315789473685,52.286585365853654,656,343,313,977313.7091915428,-2.268629080845718
12,17,50,0.9,12,7,16,2,1.868421052631579,49.014084507042256,355,174,181,963051.604489779,-3.6948395510221013
12,17,50,0.9,12,7,18,1,2.5736842105263156,51.533742331288344,489,252,237,975844.7283857934,-2.4155271614206604
12,17,50,0.9,12,7,18,2,1.2947368421052632,50.40650406504065,246,124,122,982825.2314043813,-1.7174768595618661
12,17,50,0.9,12,9,12,1,6.563157894736842,49.95990376904571,1247,623,624,903527.3478591271,-9.647265214087291
12,17,50,0.9,12,9,12,2,4.5,49.122807017543856,855,420,435,926474.0752599174,-7.352592474008259
12,17,50,0.9,12,9,14,1,5.526315789473684,50.19047619047618,1050,527,523,924008.1516173435,-7.599184838265646
12,17,50,0.9,12,9,14,2,3.5473684210526315,50.14836795252226,674,338,336,948338.211757487,-5.166178824251296
12,17,50,0.9,12,9,16,1,4.189473684210526,52.51256281407035,796,418,378,973437.6844189455,-2.6562315581054543
12,17,50,0.9,12,9,16,2,2.531578947368421,51.143451143451145,481,246,235,968651.9415659836,-3.134805843401642
12,17,50,0.9,12,9,18,1,3.1789473684210527,51.82119205298014,604,313,291,972296.6055406493,-2.770339445935073
12,17,50,0.9,12,9,18,2,1.7894736842105263,52.94117647058824,340,180,160,995049.6674731757,-0.49503325268243203
12,17,50,0.9,12,11,12,1,7.41578947368421,50.745209368346345,1409,715,694,910196.9374652157,-8.980306253478432
12,17,50,0.9,12,11,12,2,5.231578947368421,51.91146881287726,994,516,478,960418.0338349526,-3.9581966165047375
12,17,50,0.9,12,11,14,1,6.168421052631579,51.19453924914675,1172,600,572,936885.4734671467,-6.3114526532853255
12,17,50,0.9,12,11,14,2,4.147368421052631,51.39593908629442,788,405,383,958194.5123054483,-4.180548769455171
12,17,50,0.9,12,11,16,1,4.88421052631579,51.616379310344826,928,479,449,957241.2446084045,-4.2758755391595535
12,17,50,0.9,12,11,16,2,2.9473684210526314,53.57142857142857,560,300,260,998828.2924616442,-0.11717075383558404
12,17,50,0.9,12,11,18,1,3.731578947368421,50.77574047954866,709,360,349,958553.1773626584,-4.144682263734157
12,17,50,0.9,12,11,18,2,2.0736842105263156,56.34517766497462,394,222,172,1018586.8163827513,1.8586816382751332
12,17,50,0.9,12,13,12,1,8.063157894736841,50.8485639686684,1532,779,753,910293.8984354098,-8.970610156459022
12,17,50,0.9,12,13,12,2,5.826315789473684,52.574525745257446,1107,582,525,962620.0286897398,-3.737997131026024
12,17,50,0.9,12,13,14,1,6.510526315789473,52.06143896523848,1237,644,593,958778.3974391695,-4.1221602560830535
12,17,50,0.9,12,13,14,2,4.494736842105263,53.51288056206089,854,457,397,988022.1344301223,-1.1977865569877673
12,17,50,0.9,12,13,16,1,5.205263157894737,51.97168857431749,989,514,475,966242.6777876182,-3.3757322212381755
12,17,50,0.9,12,13,16,2,3.4526315789473685,51.829268292682926,656,340,316,967263.6168333102,-3.2736383166689773
12,17,50,0.9,12,13,18,1,4.131578947368421,52.35668789808917,785,411,374,978416.7085708899,-2.1583291429110103
12,17,50,0.9,12,13,18,2,2.442105263157895,53.879310344827594,464,250,214,997367.9565093121,-0.2632043490687851
12,17,50,0.9,12,15,12,1,8.163157894736843,50.09671179883946,1551,777,774,886409.3070206161,-11.359069297938387
12,17,50,0.9,12,15,12,2,6.121052631578947,52.450558899398104,1163,610,553,959801.0724955326,-4.0198927504467425
12,17,50,0.9,12,15,14,1,6.878947368421053,51.415455241009944,1307,672,635,937085.7347538898,-6.2914265246110155
12,17,50,0.9,12,15,14,2,4.868421052631579,51.567567567567565,925,477,448,949785.5905966567,-5.021440940334333
12,17,50,0.9,12,15,16,1,5.389473684210526,52.44140625,1024,537,487,967239.9271921081,-3.276007280789188
12,17,50,0.9,12,15,16,2,3.6894736842105265,51.21255349500713,701,359,342,958054.6341198377,-4.194536588016233
12,17,50,0.9,12,15,18,1,4.173684210526316,52.585119798234544,793,417,376,974581.1952799956,-2.541880472000444
12,17,50,0.9,12,15,18,2,2.7736842105263158,52.371916508538895,527,276,251,983860.7381508463,-1.613926184915367
12,17,50,0.9,14,7,12,1,4.878947368421053,51.45631067961165,927,477,450,949122.8854205814,-5.087711457941856
12,17,50,0.9,14,7,12,2,3.0105263157894737,50.17482517482518,572,287,285,955522.8607252941,-4.44771392747059
12,17,50,0.9,14,7,14,1,3.721052631578947,53.32390381895332,707,377,330,988266.3667108463,-1.1733633289153687
12,17,50,0.9,14,7,14,2,2.094736842105263,48.99497487437186,398,195,203,960446.4174900794,-3.955358250992058
12,17,50,0.9,14,7,16,1,2.636842105263158,51.49700598802395,501,258,243,977766.7585352607,-2.2233241464739315
12,17,50,0.9,14,7,16,2,1.394736842105263,51.320754716981135,265,136,129,984835.9896005392,-1.5164010399460792
12,17,50,0.9,14,7,18,1,1.8578947368421053,48.725212464589234,353,172,181,968027.7473724486,-3.1972252627551443
12,17,50,0.9,14,7,18,2,0.9,52.046783625730995,171,89,82,993206.6698045852,-0.6793330195414834
12,17,50,0.9,14,9,12,1,5.847368421052631,48.964896489648964,1111,544,567,893399.3406462105,-10.660065935378952
12,17,50,0.9,14,9,12,2,3.9789473684210526,50.39682539682539,756,381,375,949090.8044439538,-5.0909195556046205
12,17,50,0.9,14,9,14,1,4.442105263157894,51.65876777251185,844,436,408,958342.4748077764,-4.165752519222361
12,17,50,0.9,14,9,14,2,2.8105263157894735,52.62172284644194,534,281,253,983322.8476069928,-1.6677152393007186
12,17,50,0.9,14,9,16,1,3.2842105263157895,51.92307692307693,624,324,300,972383.2030677177,-2.7616796932282273
12,17,50,0.9,14,9,16,2,1.8578947368421053,52.69121813031161,353,186,167,991272.2667653367,-0.8727733234663261
12,17,50,0.9,14,9,18,1,2.3210526315789473,52.83446712018141,441,233,208,993747.4160276476,-0.6252583972352441
12,17,50,0.9,14,9,18,2,1.2526315789473683,53.36134453781513,238,127,111,995484.9380924056,-0.45150619075944415
12,17,50,0.9,14,11,12,1,6.5473684210526315,51.68810289389067,1244,643,601,940829.9562525969,-5.917004374740308
12,17,50,0.9,14,11,12,2,4.568421052631579,51.728110599078335,868,449,419,960884.6875296835,-3.9115312470316534
12,17,50,0.9,14,11,14,1,5.226315789473684,50.755287009063444,993,504,489,937793.0403675089,-6.220695963249112
12,17,50,0.9,14,11,14,2,3.2578947368421054,54.281098546042,619,336,283,1004446.7267662049,0.44467267662049276
12,17,50,0.9,14,11,16,1,3.8526315789473684,52.322404371584696,732,383,349,977685.3812345042,-2.2314618765495835
12,17,50,0.9,14,11,16,2,2.263157894736842,55.348837209302324,430,238,192,1013411.6820793853,1.3411682079385268
12,17,50,0.9,14,11,18,1,2.636842105263158,51.09780439121756,501,256,245,974051.899935626,-2.5948100064374042
12,17,50,0.9,14,11,18,2,1.436842105263158,56.41025641025641,273,154,119,1012580.0404255296,1.2580040425529588
12,17,50,0.9,14,13,12,1,7.068421052631579,52.27103499627699,1343,702,641,956019.2637329524,-4.398073626704758
12,17,50,0.9,14,13,12,2,5.042105263157895,53.34029227557411,958,511,447,982652.6509775118,-1.7347349022488225
12,17,50,0.9,14,13,14,1,5.61578947368421,51.73383317713215,1067,552,515,957742.2555307167,-4.225774446928327
12,17,50,0.9,14,13,14,2,3.8,53.18559556786704,722,384,338,989407.3049032508,-1.0592695096749232
12,17,50,0.9,14,13,16,1,4.3052631578947365,52.07823960880196,818,426,392,968930.5568352544,-3.1069443164745576
12,17,50,0.9,14,13,16,2,2.568421052631579,52.86885245901639,488,258,230,989275.3731417751,-1.072462685822486
12,17,50,0.9,14,13,18,1,3.0157894736842104,53.22862129144852,573,305,268,993195.8653892569,-0.6804134610743146
12,17,50,0.9,14,13,18,2,1.7263157894736842,53.65853658536586,328,176,152,999347.4686137409,-0.06525313862591284
12,17,50,0.9,14,15,12,1,7.447368421052632,50.24734982332155,1415,711,704,904617.739982196,-9.5382260017804
12,17,50,0.9,14,15,12,2,5.373684210526315,52.59549461312438,1021,537,484,966537.1192661301,-3.3462880733869853
12,17,50,0.9,14,15,14,1,5.863157894736842,51.34649910233393,1114,572,542,941584.7189795102,-5.841528102048976
12,17,50,0.9,14,15,14,2,4.105263157894737,52.69230769230769,780,411,369,976788.7605774972,-2.3211239422502814
12,17,50,0.9,14,15,16,1,4.405263157894737,53.76344086021505,837,450,387,993428.5242297123,-0.6571475770287681
12,17,50,0.9,14,15,16,2,2.9526315789473685,52.22816399286988,561,293,268,982097.9586468104,-1.790204135318962
12,17,50,0.9,14,15,18,1,3.4473684210526314,52.97709923664122,655,347,308,980809.0186279766,-1.9190981372023348
12,17,50,0.9,14,15,18,2,2.0157894736842104,54.308093994778076,383,208,175,1005896.0585761422,0.5896058576142182
12,17,50,0.9,16,7,12,1,4.2105263157894735,54.37499999999999,800,435,365,999410.8709868818,-0.05891290131182177
12,17,50,0.9,16,7,12,2,2.4526315789473685,48.283261802575105,466,225,241,948505.0268542573,-5.149497314574266
12,17,50,0.9,16,7,14,1,2.963157894736842,52.2202486678508,563,294,269,978830.9335474872,-2.116906645251275
12,17,50,0.9,16,7,14,2,1.5789473684210527,51.0,300,153,147,980333.6595625117,-1.9666340437488283
12,17,50,0.9,16,7,16,1,1.9947368421052631,50.92348284960422,379,193,186,981040.199943974,-1.8959800056025968
12,17,50,0.9,16,7,16,2,1.0315789473684212,51.53061224489795,196,101,95,990911.6097106327,-0.9088390289367292
12,17,50,0.9,16,7,18,1,1.3473684210526315,50.390625,256,129,127,988236.3168319811,-1.1763683168018937
12,17,50,0.9,16,7,18,2,0.5789473684210527,60.909090909090914,110,67,43,1017410.0585321621,1.7410058532162105
12,17,50,0.9,16,9,12,1,5.015789473684211,50.78698845750262,953,484,469,933192.7956741706,-6.68072043258294
12,17,50,0.9,16,9,12,2,3.3526315789473684,51.64835164835166,637,329,308,970610.8144091752,-2.938918559082481
12,17,50,0.9,16,9,14,1,3.594736842105263,52.12298682284041,683,356,327,970661.0113142919,-2.9338988685708145
12,17,50,0.9,16,9,14,2,2.142105263157895,52.579852579852584,407,214,193,987230.4739937834,-1.276952600621665
12,17,50,0.9,16,9,16,1,2.542105263157895,52.79503105590062,483,255,228,991306.0766354827,-0.8693923364517279
12,17,50,0.9,16,9,16,2,1.394736842105263,53.20754716981132,265,141,124,995952.3948461018,-0.4047605153898243
12,17,50,0.9,16,9,18,1,1.7210526315789474,52.293577981651374,327,171,156,991777.6928671041,-0.822230713289592
12,17,50,0.9,16,9,18,2,0.8,55.92105263157895,152,85,67,1006717.8137646973,0.671781376469729
12,17,50,0.9,16,11,12,1,5.810526315789474,50.9963768115942,1104,563,541,935751.5305636405,-6.424846943635948
12,17,50,0.9,16,11,12,2,3.857894736842105,53.61527967257844,733,393,340,997006.487319047,-0.29935126809530194
12,17,50,0.9,16,11,14,1,4.273684210526316,52.95566502463054,812,430,382,982870.5180892628,-1.712948191073723
12,17,50,0.9,16,11,14,2,2.6526315789473682,54.166666666666664,504,273,231,1002053.2163454145,0.20532163454145191
12,17,50,0.9,16,11,16,1,2.905263157894737,52.35507246376812,552,289,263,985216.8983481515,-1.4783101651848527
12,17,50,0.9,16,11,16,2,1.6263157894736842,54.0453074433657,309,167,142,1000065.4946461534,0.006549464615341277
12,17,50,0.9,16,11,18,1,1.9263157894736842,50.81967213114754,366,186,180,981814.5183445788,-1.81854816554212
12,17,50,0.9,16,11,18,2,1.0789473684210527,58.536585365853654,205,120,85,1021244.0715758383,2.1244071575838257
12,17,50,0.9,16,13,12,1,6.315789473684211,51.83333333333333,1200,622,578,949989.4795485943,-5.0010520451405664
12,17,50,0.9,16,13,12,2,4.405263157894737,52.92712066905615,837,443,394,979989.7552789042,-2.001024472109578
12,17,50,0.9,16,13,14,1,4.742105263157895,52.275249722530525,901,471,430,972986.8230517186,-2.7013176948281354
12,17,50,0.9,16,13,14,2,2.9947368421052634,52.54833040421792,569,299,270,983591.3745328059,-1.6408625467194127
12,17,50,0.9,16,13,16,1,3.2736842105263158,54.019292604501615,622,336,286,1000347.874036989,0.034787403698894194
12,17,50,0.9,16,13,16,2,1.9894736842105263,52.64550264550265,378,199,179,991681.1492425142,-0.8318850757485837
12,17,50,0.9,16,13,18,1,2.294736842105263,54.58715596330275,436,238,198,1012649.4730844243,1.2649473084424272
12,17,50,0.9,16,13,18,2,1.2210526315789474,54.741379310344826,232,127,105,1005019.8859945551,0.501988599455508
12,17,50,0.9,16,15,12,1,6.515789473684211,50.80775444264943,1238,629,609,924768.5686787941,-7.523143132120593
12,17,50,0.9,16,15,12,2,4.7,51.51175811870101,893,460,433,952411.5725899353,-4.758842741006473
12,17,50,0.9,16,15,14,1,4.8578947368421055,53.304442036836406,923,492,431,984259.3349346714,-1.574066506532859
12,17,50,0.9,16,15,14,2,3.268421052631579,52.17391304347826,621,324,297,981876.1460078373,-1.812385399216274
12,17,50,0.9,16,15,16,1,3.721052631578947,53.46534653465347,707,378,329,990029.0910075726,-0.9970908992427401
12,17,50,0.9,16,15,16,2,2.3105263157894735,52.84738041002278,439,232,207,992678.1634472265,-0.7321836552773486
12,17,50,0.9,16,15,18,1,2.5526315789473686,52.57731958762887,485,255,230,988041.9586622355,-1.1958041337764473
12,17,50,0.9,16,15,18,2,1.4684210526315788,53.76344086021505,279,150,129,1002018.425184656,0.20184251846560508
12,17,50,0.9,18,7,12,1,3.4842105263157896,52.7190332326284,662,349,313,981194.57440002,-1.8805425599980052
12,17,50,0.9,18,7,12,2,1.9578947368421054,50.0,372,186,186,971120.1126765365,-2.887988732346345
12,17,50,0.9,18,7,14,1,2.294736842105263,50.68807339449541,436,221,215,973219.5068224894,-2.6780493177510563
12,17,50,0.9,18,7,14,2,1.231578947368421,51.70940170940172,234,121,113,990579.780137744,-0.9420219862255966
12,17,50,0.9,18,7,16,1,1.4894736842105263,50.17667844522968,283,142,141,986404.0287407313,-1.3595971259268698
12,17,50,0.9,18,7,16,2,0.7157894736842105,55.88235294117647,136,76,60,1004059.2286169814,0.4059228616981418
12,17,50,0.9,18,7,18,1,0.9473684210526315,56.666666666666664,180,102,78,1014650.5145737915,1.4650514573791529
12,17,50,0.9,18,7,18,2,0.43157894736842106,63.41463414634146,82,52,30,1019877.1231744813,1.9877123174481326
12,17,50,0.9,18,9,12,1,4.2105263157894735,51.0,800,408,392,948538.1407144412,-5.14618592855588
12,17,50,0.9,18,9,12,2,2.694736842105263,53.125,512,272,240,988535.2693675887,-1.1464730632411315
12,17,50,0.9,18,9,14,1,2.8263157894736843,52.327746741154556,537,281,256,982710.5450984099,-1.7289454901590129
12,17,50,0.9,18,9,14,2,1.6631578947368422,53.48101265822785,316,169,147,997163.9102143077,-0.2836089785692282
