ATR_PERIOD,ATR_MULTIPLIER,ADX_LENGTH,DI_DIFFERENCE_FILTER,DI_DIFFERENCE_LOOKBACK_PERIOD,trades_per_day,win_rate,total_trades,wins,losses,final_capital,profit_percentage
30,5,12,6,4,1.8789473684210527,54.90196078431373,357,196,161,1002598.4462689123,0.25984462689122884
30,5,12,6,5,1.7947368421052632,56.01173020527859,341,191,150,1009348.1668382976,0.934816683829762
30,5,12,6,6,1.694736842105263,56.83229813664597,322,183,139,1012510.9403854577,1.2510940385457712
30,5,12,6,7,1.6473684210526316,57.18849840255591,313,179,134,1014624.3401725044,1.4624340172504424
30,5,12,6,8,1.5473684210526315,56.80272108843537,294,167,127,1010543.8593170845,1.0543859317084543
30,5,12,7,4,1.8157894736842106,54.492753623188406,345,188,157,999814.7529917165,-0.018524700828350612
30,5,12,7,5,1.7578947368421052,55.688622754491014,334,186,148,1006869.2373708587,0.6869237370858667
30,5,12,7,6,1.6263157894736842,56.310679611650485,309,174,135,1009506.3447866978,0.9506344786697766
30,5,12,7,7,1.5315789473684212,56.3573883161512,291,164,127,1008543.7439977581,0.8543743997758138
30,5,12,7,8,1.4473684210526316,55.27272727272727,275,152,123,1000525.5358114552,0.05255358114552219
30,5,12,8,4,1.7473684210526317,55.12048192771084,332,183,149,1002220.9645892608,0.22209645892607516
30,5,12,8,5,1.6421052631578947,56.41025641025641,312,176,136,1011022.7781460513,1.1022778146051337
30,5,12,8,6,1.5578947368421052,56.41891891891891,296,167,129,1009114.5436486191,0.9114543648619088
30,5,12,8,7,1.4210526315789473,53.70370370370371,270,145,125,992897.899488013,-0.7102100511986995
30,5,12,8,8,1.3210526315789475,52.98804780876494,251,133,118,989345.7790774746,-1.065422092252539
30,5,12,9,4,1.7105263157894737,56.00000000000001,325,182,143,1007271.973954435,0.7271973954434973
30,5,12,9,5,1.5526315789473684,56.271186440677965,295,166,129,1009330.4599546253,0.9330459954625345
30,5,12,9,6,1.3789473684210527,53.43511450381679,262,140,122,992616.211157651,-0.7383788842348964
30,5,12,9,7,1.2947368421052632,53.2520325203252,246,131,115,990693.0250643451,-0.93069749356549
30,5,12,9,8,1.1842105263157894,52.888888888888886,225,119,106,991245.5705578828,-0.8754429442117224
30,5,12,10,4,1.605263157894737,55.40983606557377,305,169,136,1003444.6252581491,0.3444625258149113
30,5,12,10,5,1.4052631578947368,54.68164794007491,267,146,121,999163.544185452,-0.08364558145479532
30,5,12,10,6,1.263157894736842,53.333333333333336,240,128,112,991472.8514919397,-0.8527148508060257
30,5,12,10,7,1.1789473684210525,54.01785714285714,224,121,103,995200.9991702886,-0.47990008297114395
30,5,12,10,8,1.068421052631579,55.172413793103445,203,112,91,999389.0902186054,-0.06109097813946428
30,5,13,6,4,1.831578947368421,54.88505747126437,348,191,157,1001768.4910063727,0.17684910063727294
30,5,13,6,5,1.768421052631579,55.35714285714286,336,186,150,1003977.3876258068,0.39773876258068486
30,5,13,6,6,1.6421052631578947,56.730769230769226,312,177,135,1012382.3723780513,1.238237237805128
30,5,13,6,7,1.568421052631579,57.04697986577181,298,170,128,1012131.4251231371,1.2131425123137074
30,5,13,6,8,1.4947368421052631,55.98591549295775,284,159,125,1004673.986604208,0.4673986604208011
30,5,13,7,4,1.7789473684210526,55.62130177514793,338,188,150,1006222.9313381582,0.6222931338158203
30,5,13,7,5,1.6842105263157894,56.25,320,180,140,1009788.5674443201,0.978856744432007
30,5,13,7,6,1.5578947368421052,55.74324324324324,296,165,131,1004685.5400099225,0.4685540009922464
30,5,13,7,7,1.4421052631578948,54.379562043795616,274,149,125,995977.7814378274,-0.4022218562172609
30,5,13,7,8,1.368421052631579,53.84615384615385,260,140,120,992129.78749922,-0.7870212500780006
30,5,13,8,4,1.7263157894736842,56.09756097560976,328,184,144,1008104.0700547834,0.810407005478337
30,5,13,8,5,1.568421052631579,56.375838926174495,298,168,130,1010050.0214332839,1.0050021433283924
30,5,13,8,6,1.436842105263158,54.57875457875458,273,149,124,998511.8155247302,-0.14881844752697507
30,5,13,8,7,1.3368421052631578,52.75590551181102,254,134,120,988473.8761781462,-1.1526123821853778
30,5,13,8,8,1.2210526315789474,53.44827586206896,232,124,108,993824.0093824761,-0.6175990617523901
30,5,13,9,4,1.6421052631578947,55.44871794871795,312,173,139,1003338.7352256939,0.33387352256939046
30,5,13,9,5,1.436842105263158,54.57875457875458,273,149,124,998866.5023534104,-0.11334976465896471
30,5,13,9,6,1.3,53.84615384615385,247,133,114,992816.0296461374,-0.718397035386262
30,5,13,9,7,1.2052631578947368,54.14847161572053,229,124,105,994642.8172937578,-0.5357182706242194
30,5,13,9,8,1.1105263157894736,54.02843601895735,211,114,97,994139.7263063745,-0.5860273693625466
30,5,13,10,4,1.4894736842105263,54.416961130742045,283,154,129,997653.597463598,-0.2346402536401991
30,5,13,10,5,1.2947368421052632,53.2520325203252,246,131,115,992317.2814246672,-0.768271857533278
30,5,13,10,6,1.1894736842105262,52.654867256637175,226,119,107,987970.5004737605,-1.2029499526239467
30,5,13,10,7,1.063157894736842,53.960396039603964,202,109,93,995261.0327832972,-0.473896721670276
30,5,13,10,8,0.9578947368421052,53.84615384615385,182,98,84,995243.56012125,-0.47564398787500106
30,5,14,6,4,1.8105263157894738,56.104651162790695,344,193,151,1010645.6570633982,1.0645657063398162
30,5,14,6,5,1.694736842105263,56.52173913043478,322,182,140,1011850.5488821947,1.1850548882194678
30,5,14,6,6,1.568421052631579,56.375838926174495,298,168,130,1008528.2405904451,0.8528240590445115
30,5,14,6,7,1.4842105263157894,55.673758865248224,282,157,125,1002900.2220902147,0.29002220902147235
30,5,14,6,8,1.4157894736842105,54.646840148698885,269,147,122,997727.206469126,-0.2272793530873954
30,5,14,7,4,1.736842105263158,56.060606060606055,330,185,145,1008375.6238843624,0.8375623884362402
30,5,14,7,5,1.5894736842105264,56.29139072847682,302,170,132,1009385.9386071608,0.9385938607160816
30,5,14,7,6,1.4842105263157894,56.02836879432624,282,158,124,1006910.7047703785,0.6910704770378535
30,5,14,7,7,1.3842105263157896,53.2319391634981,263,140,123,989386.7634598652,-1.0613236540134763
30,5,14,7,8,1.268421052631579,53.52697095435685,241,129,112,991864.9372770033,-0.8135062722996692
30,5,14,8,4,1.6736842105263159,55.660377358490564,318,177,141,1004108.9987597519,0.4108998759751906
30,5,14,8,5,1.4578947368421054,54.87364620938629,277,152,125,1000421.5473234351,0.04215473234350793
30,5,14,8,6,1.3368421052631578,53.54330708661418,254,136,118,991969.9077580103,-0.8030092241989681
30,5,14,8,7,1.263157894736842,52.5,240,126,114,986423.8655841855,-1.3576134415814538
30,5,14,8,8,1.1421052631578947,54.377880184331794,217,118,99,995801.8736179561,-0.41981263820439346
30,5,14,9,4,1.5315789473684212,54.29553264604811,291,158,133,996824.2291829612,-0.3175770817038836
30,5,14,9,5,1.3263157894736841,53.57142857142857,252,135,117,993175.1323338011,-0.6824867666198873
30,5,14,9,6,1.1894736842105262,52.21238938053098,226,118,108,985338.8339960125,-1.4661166003987542
30,5,14,9,7,1.0842105263157895,54.36893203883495,206,112,94,995897.2941666013,-0.4102705833398737
30,5,14,9,8,1.0052631578947369,52.879581151832454,191,101,90,991747.2591724914,-0.825274082750862
30,5,14,10,4,1.3263157894736841,53.17460317460318,252,134,118,990948.0834714229,-0.9051916528577101
30,5,14,10,5,1.1894736842105262,53.53982300884957,226,121,105,992562.1261531328,-0.7437873846867238
30,5,14,10,6,1.1,53.110047846889955,209,111,98,990043.781252531,-0.9956218747469014
30,5,14,10,7,0.9631578947368421,53.551912568306015,183,98,85,994386.3639758256,-0.5613636024174397
30,5,14,10,8,0.8842105263157894,51.78571428571429,168,87,81,990591.1331982395,-0.9408866801760509
30,5,15,6,4,1.763157894736842,55.82089552238806,335,187,148,1008105.4072150406,0.8105407215040643
30,5,15,6,5,1.6210526315789473,55.84415584415584,308,172,136,1006399.9244139116,0.639992441391165
30,5,15,6,6,1.5157894736842106,55.90277777777778,288,161,127,1006243.4373508191,0.624343735081912
30,5,15,6,7,1.4473684210526316,54.54545454545454,275,150,125,996817.4024109837,-0.318259758901631
30,5,15,6,8,1.3473684210526315,54.6875,256,140,116,997891.384014311,-0.2108615985688986
30,5,15,7,4,1.6842105263157894,55.625,320,178,142,1003542.4507686349,0.35424507686349094
30,5,15,7,5,1.5052631578947369,55.24475524475524,286,158,128,1002683.5574745429,0.2683557474542875
30,5,15,7,6,1.4157894736842105,54.646840148698885,269,147,122,998215.4155944607,-0.17845844055393245
30,5,15,7,7,1.3157894736842106,52.0,250,130,120,983727.1709056278,-1.6272829094372225
30,5,15,7,8,1.1894736842105262,55.309734513274336,226,125,101,999769.6711592487,-0.023032884075131734
30,5,15,8,4,1.5842105263157895,55.14950166112956,301,166,135,1000763.1051112177,0.07631051112177084
30,5,15,8,5,1.394736842105263,53.9622641509434,265,143,122,994678.4540865389,-0.532154591346113
30,5,15,8,6,1.231578947368421,51.70940170940172,234,121,113,983324.0034260979,-1.6675996573902083
30,5,15,8,7,1.1263157894736842,53.73831775700935,214,115,99,992760.6632599054,-0.7239336740094586
30,5,15,8,8,1.0526315789473684,53.0,200,106,94,991396.5630691033,-0.8603436930896715
30,5,15,9,4,1.394736842105263,53.58490566037736,265,142,123,991852.60056655,-0.8147399433449958
30,5,15,9,5,1.2052631578947368,52.40174672489083,229,120,109,986616.8830811875,-1.3383116918812505
30,5,15,9,6,1.1473684210526316,52.293577981651374,218,114,104,986478.7884645495,-1.3521211535450537
30,5,15,9,7,1.0263157894736843,53.84615384615385,195,105,90,994847.3078738779,-0.515269212612207
30,5,15,9,8,0.9526315789473684,54.14364640883977,181,98,83,997294.0414671269,-0.27059585328730756
30,5,15,10,4,1.263157894736842,52.5,240,126,114,986494.2177896958,-1.350578221030417
30,5,15,10,5,1.105263157894737,51.42857142857142,210,108,102,982898.5051209531,-1.7101494879046921
30,5,15,10,6,1.0105263157894737,53.645833333333336,192,103,89,992993.7633686515,-0.7006236631348496
30,5,15,10,7,0.8947368421052632,52.94117647058824,170,90,80,992487.8840697993,-0.751211593020067
30,5,15,10,8,0.8105263157894737,52.5974025974026,154,81,73,992913.1480007253,-0.7086851999274688
30,5,16,6,4,1.694736842105263,55.590062111801245,322,179,143,1003652.1281805998,0.36521281805997713
30,5,16,6,5,1.5578947368421052,56.08108108108109,296,166,130,1007720.0763184624,0.7720076318462379
30,5,16,6,6,1.4578947368421054,55.23465703971119,277,153,124,1001013.2940875526,0.10132940875525819
30,5,16,6,7,1.3526315789473684,54.08560311284047,257,139,118,994569.6074924989,-0.5430392507501063
30,5,16,6,8,1.263157894736842,55.833333333333336,240,134,106,1004070.3044683004,0.40703044683004264
30,5,16,7,4,1.605263157894737,55.40983606557377,305,169,136,1001796.077990555,0.17960779905549717
30,5,16,7,5,1.436842105263158,54.94505494505495,273,150,123,1000541.3040331478,0.054130403314775324
30,5,16,7,6,1.3,53.441295546558706,247,132,115,989704.4962343227,-1.0295503765677334
30,5,16,7,7,1.2157894736842105,53.67965367965368,231,124,107,991654.2578178616,-0.8345742182138375
30,5,16,7,8,1.1263157894736842,55.140186915887845,214,118,96,998795.2176697709,-0.12047823302290635
30,5,16,8,4,1.4421052631578948,53.64963503649635,274,147,127,993180.008732797,-0.6819991267203004
30,5,16,8,5,1.2789473684210526,51.85185185185185,243,126,117,983849.4595991048,-1.6150540400895173
30,5,16,8,6,1.1736842105263159,51.12107623318386,223,114,109,981216.654604834,-1.8783345395165962
30,5,16,8,7,1.0578947368421052,53.233830845771145,201,107,94,991810.7669825726,-0.8189233017427381
30,5,16,8,8,1.0157894736842106,52.331606217616574,193,101,92,989607.7883891562,-1.0392211610843778
30,5,16,9,4,1.2947368421052632,52.4390243902439,246,129,117,985918.8855010949,-1.408111449890514
30,5,16,9,5,1.1526315789473685,52.51141552511416,219,115,104,987378.9458911121,-1.262105410888791
30,5,16,9,6,1.0578947368421052,53.73134328358209,201,108,93,991822.8114133021,-0.8177188586697914
30,5,16,9,7,0.9631578947368421,54.09836065573771,183,99,84,996000.4139797786,-0.3999586020221352
30,5,16,9,8,0.8473684210526315,52.79503105590062,161,85,76,993090.1040169913,-0.6909895983008668
30,5,16,10,4,1.1578947368421053,52.27272727272727,220,115,105,985680.0213566552,-1.431997864334483
30,5,16,10,5,1.0368421052631578,51.26903553299492,197,101,96,984040.9372538112,-1.5959062746188837
30,5,16,10,6,0.9157894736842105,53.44827586206896,174,93,81,993827.7093818247,-0.6172290618175291
30,5,16,10,7,0.8105263157894737,53.246753246753244,154,82,72,993924.8899145273,-0.6075110085472697
30,5,16,10,8,0.7315789473684211,53.956834532374096,139,75,64,996689.954901958,-0.33100450980419993
30,5,17,6,4,1.6421052631578947,56.08974358974359,312,175,137,1007009.8842264652,0.7009884226465248
30,5,17,6,5,1.5052631578947369,55.94405594405595,286,160,126,1005350.8678001913,0.5350867800191278
30,5,17,6,6,1.3894736842105264,54.54545454545454,264,144,120,996296.7087850312,-0.37032912149687763
30,5,17,6,7,1.2789473684210526,53.49794238683128,243,130,113,992120.3408932973,-0.787965910670266
30,5,17,6,8,1.194736842105263,56.38766519823789,227,128,99,1005393.2172348046,0.5393217234804644
30,5,17,7,4,1.5315789473684212,54.63917525773196,291,159,132,997409.1807986591,-0.25908192013408987
30,5,17,7,5,1.3473684210526315,53.90625,256,138,118,994409.3937129678,-0.5590606287032249
30,5,17,7,6,1.2157894736842105,52.38095238095239,231,121,110,986592.2088263378,-1.3407791173662176
30,5,17,7,7,1.1421052631578947,53.45622119815668,217,116,101,991252.2407681664,-0.8747759231833624
30,5,17,7,8,1.068421052631579,54.187192118226605,203,110,93,996193.3245251572,-0.3806675474842777
30,5,17,8,4,1.368421052631579,53.46153846153846,260,139,121,991221.6371753371,-0.8778362824662939
30,5,17,8,5,1.2052631578947368,51.52838427947598,229,118,111,982367.5495829459,-1.7632450417054117
30,5,17,8,6,1.0947368421052632,52.88461538461539,208,110,98,988560.876841525,-1.1439123158475035
30,5,17,8,7,1.0210526315789474,53.608247422680414,194,104,90,994086.1953854583,-0.5913804614541703
30,5,17,8,8,0.9210526315789473,53.714285714285715,175,94,81,995239.7030541475,-0.476029694585246
30,5,17,9,4,1.2210526315789474,51.293103448275865,232,119,113,980719.8638487188,-1.9280136151281186
30,5,17,9,5,1.0894736842105264,52.17391304347826,207,108,99,986415.3771880238,-1.3584622811976237
30,5,17,9,6,0.9736842105263158,52.972972972972975,185,98,87,991590.487625109,-0.8409512374890968
30,5,17,9,7,0.8631578947368421,55.487804878048784,164,91,73,1000122.593186933,0.012259318693296517
30,5,17,9,8,0.8105263157894737,53.896103896103895,154,83,71,996812.5972661475,-0.31874027338525046
30,5,17,10,4,1.105263157894737,50.95238095238095,210,107,103,981881.7586079346,-1.8118241392065422
30,5,17,10,5,0.968421052631579,52.71739130434783,184,97,87,990097.7158965698,-0.9902284103430226
30,5,17,10,6,0.8263157894736842,54.77707006369427,157,86,71,998593.9732150747,-0.14060267849252558
30,5,17,10,7,0.7368421052631579,55.714285714285715,140,78,62,1002564.478587302,0.25644785873020304
30,5,17,10,8,0.631578947368421,55.00000000000001,120,66,54,1001160.9659725311,0.11609659725311212
30,5,18,6,4,1.5894736842105264,55.62913907284768,302,168,134,1004263.2879490036,0.42632879490036285
30,5,18,6,5,1.4210526315789473,54.074074074074076,270,146,124,995178.3268556937,-0.48216731443062893
30,5,18,6,6,1.3105263157894738,54.61847389558233,249,136,113,995979.1331866435,-0.40208668133565223
30,5,18,6,7,1.2421052631578948,54.23728813559322,236,128,108,994236.6076567486,-0.5763392343251383
30,5,18,6,8,1.1421052631578947,55.76036866359447,217,121,96,1002644.6500952494,0.26446500952494095
30,5,18,7,4,1.4421052631578948,54.01459854014598,274,148,126,992822.8230981975,-0.7177176901802537
30,5,18,7,5,1.263157894736842,53.333333333333336,240,128,112,990335.1244631038,-0.9664875536896171
30,5,18,7,6,1.1631578947368422,52.03619909502263,221,115,106,985067.4828969175,-1.49325171030825
30,5,18,7,7,1.0578947368421052,53.73134328358209,201,108,93,994780.9795260517,-0.521902047394833
30,5,18,7,8,1.0052631578947369,52.35602094240838,191,100,91,989812.5287483374,-1.0187471251662588
30,5,18,8,4,1.2894736842105263,51.83673469387755,245,127,118,982264.814446094,-1.7735185553906019
30,5,18,8,5,1.1631578947368422,51.13122171945701,221,113,108,981526.2407302149,-1.8473759269785135
30,5,18,8,6,1.0315789473684212,52.55102040816326,196,103,93,988887.2002358262,-1.1112799764173804
30,5,18,8,7,0.9368421052631579,53.93258426966292,178,96,82,995295.2025273327,-0.47047974726672986
30,5,18,8,8,0.8789473684210526,53.89221556886228,167,90,77,995846.1489484349,-0.4153851051565143
30,5,18,9,4,1.1578947368421053,51.36363636363637,220,113,107,982468.1782960626,-1.753182170393737
30,5,18,9,5,1.0368421052631578,52.28426395939086,197,103,94,987694.5529714847,-1.2305447028515277
30,5,18,9,6,0.8842105263157894,54.761904761904766,168,92,76,998402.1245100087,-0.15978754899912748
30,5,18,9,7,0.8157894736842105,56.12903225806451,155,87,68,1002889.5832804759,0.28895832804759264
30,5,18,9,8,0.7315789473684211,53.23741007194245,139,74,65,996042.1501253694,-0.39578498746305707
30,5,18,10,4,0.9842105263157894,52.94117647058824,187,99,88,989171.2003428604,-1.0828799657139576
30,5,18,10,5,0.8473684210526315,54.037267080745345,161,87,74,995433.9097626113,-0.45660902373887363
30,5,18,10,6,0.7368421052631579,56.42857142857143,140,79,61,1003024.6008019889,0.3024600801988854
30,5,18,10,7,0.6421052631578947,56.557377049180324,122,69,53,1004097.1022944234,0.4097102294423385
30,5,18,10,8,0.5736842105263158,55.96330275229357,109,61,48,1003314.3765994998,0.331437659949984
30,6,10,6,4,1.7210526315789474,57.18654434250765,327,187,140,1019410.3589142681,1.9410358914268087
30,6,10,6,5,1.6421052631578947,56.730769230769226,312,177,135,1015450.5529686005,1.5450552968600533
30,6,10,6,6,1.5789473684210527,56.99999999999999,300,171,129,1016172.9509970861,1.6172950997086124
30,6,10,6,7,1.5210526315789474,57.09342560553633,289,165,124,1015614.3568831211,1.5614356883121072
30,6,10,6,8,1.4631578947368422,56.11510791366906,278,156,122,1010399.9932986056,1.039999329860555
30,6,10,7,4,1.6736842105263159,57.54716981132076,318,183,135,1021442.413138774,2.144241313877399
30,6,10,7,5,1.6157894736842104,56.67752442996743,307,174,133,1014380.6056036307,1.4380605603630656
30,6,10,7,6,1.5526315789473684,56.949152542372886,295,168,127,1015303.763078215,1.530376307821495
30,6,10,7,7,1.4631578947368422,56.11510791366906,278,156,122,1009748.2077503187,0.9748207750318689
30,6,10,7,8,1.394736842105263,55.84905660377358,265,148,117,1007319.6421253295,0.7319642125329469
30,6,10,8,4,1.6578947368421053,57.460317460317455,315,181,134,1020772.5094936567,2.077250949365669
30,6,10,8,5,1.563157894736842,56.22895622895623,297,167,130,1010802.731057453,1.080273105745297
30,6,10,8,6,1.4947368421052631,57.04225352112676,284,162,122,1015108.4227427639,1.5108422742763883
30,6,10,8,7,1.4157894736842105,55.762081784386616,269,150,119,1007250.5214282832,0.7250521428283188
30,6,10,8,8,1.3578947368421053,55.42635658914728,258,143,115,1004258.4294941258,0.42584294941257683
30,6,10,9,4,1.6105263157894736,56.86274509803921,306,174,132,1015350.2606661065,1.5350260666106479
30,6,10,9,5,1.5263157894736843,56.55172413793104,290,164,126,1012862.6456872987,1.2862645687298733
30,6,10,9,6,1.431578947368421,55.51470588235294,272,151,121,1005214.1055128581,0.5214105512858136
30,6,10,9,7,1.3526315789473684,55.6420233463035,257,143,114,1005369.79086796,0.5369790867959965
30,6,10,9,8,1.305263157894737,54.83870967741935,248,136,112,1000392.3527552403,0.03923527552402811
30,6,10,10,4,1.563157894736842,56.22895622895623,297,167,130,1012632.8906056947,1.263289060569473
30,6,10,10,5,1.4894736842105263,56.18374558303887,283,159,124,1009901.2052377954,0.9901205237795366
30,6,10,10,6,1.3842105263157896,55.893536121673,263,147,116,1006485.9446492972,0.6485944649297162
30,6,10,10,7,1.2947368421052632,54.87804878048781,246,135,111,1000578.6142541346,0.057861425413459074
30,6,10,10,8,1.2157894736842105,54.54545454545454,231,126,105,998957.7430141554,-0.10422569858445786
30,6,11,6,4,1.6842105263157894,57.8125,320,185,135,1022825.4337085772,2.2825433708577187
30,6,11,6,5,1.6157894736842104,57.00325732899023,307,175,132,1016151.5932651405,1.6151593265140547
30,6,11,6,6,1.563157894736842,57.23905723905723,297,170,127,1016945.8574753657,1.6945857475365744
30,6,11,6,7,1.4842105263157894,56.38297872340425,282,159,123,1011422.7672684332,1.1422767268433236
30,6,11,6,8,1.436842105263158,56.043956043956044,273,153,120,1008692.9389366943,0.8692938936694292
30,6,11,7,4,1.6421052631578947,57.37179487179487,312,179,133,1019577.3190983516,1.9577319098351638
30,6,11,7,5,1.5789473684210527,56.333333333333336,300,169,131,1011367.199510518,1.1367199510517996
30,6,11,7,6,1.4894736842105263,56.53710247349824,283,160,123,1012203.7642805916,1.2203764280591625
30,6,11,7,7,1.4210526315789473,56.2962962962963,270,152,118,1010792.0555537925,1.079205555379251
30,6,11,7,8,1.3736842105263158,55.938697318007655,261,146,115,1006684.8806359718,0.6684880635971785
30,6,11,8,4,1.6157894736842104,56.67752442996743,307,174,133,1014563.5304514824,1.4563530451482394
30,6,11,8,5,1.5368421052631578,56.16438356164384,292,164,128,1011015.2628841795,1.101526288417948
30,6,11,8,6,1.4421052631578948,56.20437956204379,274,154,120,1009250.205166926,0.9250205166926027
30,6,11,8,7,1.3526315789473684,55.6420233463035,257,143,114,1005660.3216349966,0.5660321634996566
30,6,11,8,8,1.3105263157894738,55.42168674698795,249,138,111,1003276.1308247064,0.3276130824706401
30,6,11,9,4,1.5736842105263158,56.187290969899664,299,168,131,1011964.4179701944,1.1964417970194365
30,6,11,9,5,1.4842105263157894,56.02836879432624,282,158,124,1009707.8037186947,0.970780371869472
30,6,11,9,6,1.3842105263157896,56.27376425855514,263,148,115,1008937.5557921276,0.893755579212762
30,6,11,9,7,1.3157894736842106,56.00000000000001,250,140,110,1006792.8124317037,0.6792812431703671
30,6,11,9,8,1.2736842105263158,54.958677685950406,242,133,109,1001966.994350701,0.19669943507009882
30,6,11,10,4,1.5,56.49122807017544,285,161,124,1012665.271887383,1.2665271887382958
30,6,11,10,5,1.4105263157894736,56.343283582089555,268,151,117,1009522.7453306302,0.952274533063022
30,6,11,10,6,1.3421052631578947,56.07843137254902,255,143,112,1006787.1319604394,0.6787131960439379
30,6,11,10,7,1.2736842105263158,54.958677685950406,242,133,109,1001605.597614261,0.16055976142609724
30,6,11,10,8,1.1789473684210525,54.46428571428571,224,122,102,998505.060267244,-0.1494939732756
30,6,12,6,4,1.6368421052631579,56.91318327974276,311,177,134,1017030.3369819097,1.70303369819097
30,6,12,6,5,1.6,56.57894736842105,304,172,132,1013599.4776041686,1.3599477604168584
30,6,12,6,6,1.5052631578947369,56.993006993006986,286,163,123,1013803.5920621852,1.3803592062185168
30,6,12,6,7,1.4578947368421054,56.678700361010826,277,157,120,1013308.106190515,1.3308106190514983
30,6,12,6,8,1.4,55.639097744360896,266,148,118,1006206.3118692915,0.6206311869291472
30,6,12,7,4,1.6263157894736842,56.957928802588995,309,176,133,1017118.7206432746,1.7118720643274603
30,6,12,7,5,1.5578947368421052,56.75675675675676,296,168,128,1014473.0511003127,1.4473051100312733
30,6,12,7,6,1.4421052631578948,56.56934306569343,274,155,119,1012062.998006317,1.206299800631695
30,6,12,7,7,1.368421052631579,56.53846153846154,260,147,113,1011033.8765471571,1.1033876547157067
30,6,12,7,8,1.3368421052631578,56.2992125984252,254,143,111,1009069.0765061117,0.9069076506111655
30,6,12,8,4,1.5894736842105264,56.622516556291394,302,171,131,1013708.756501376,1.3708756501376047
30,6,12,8,5,1.4736842105263157,56.07142857142857,280,157,123,1009385.649062962,0.9385649062962038
30,6,12,8,6,1.4157894736842105,56.50557620817844,269,152,117,1011074.8603577081,1.1074860357708065
30,6,12,8,7,1.331578947368421,55.73122529644269,253,141,112,1005691.0992045159,0.5691099204515923
30,6,12,8,8,1.2736842105263158,55.78512396694215,242,135,107,1005670.2378506107,0.5670237850610749
30,6,12,9,4,1.5105263157894737,56.44599303135889,287,162,125,1011933.9298944824,1.1933929894482367
30,6,12,9,5,1.4263157894736842,56.08856088560885,271,152,119,1009021.5080407592,0.9021508040759246
30,6,12,9,6,1.3473684210526315,56.25,256,144,112,1007960.4463815724,0.7960446381572401
30,6,12,9,7,1.2736842105263158,55.78512396694215,242,135,107,1005621.0065269845,0.5621006526984507
30,6,12,9,8,1.2105263157894737,55.21739130434783,230,127,103,1002463.436970266,0.2463436970266048
30,6,12,10,4,1.4684210526315788,55.91397849462365,279,156,123,1007694.6933653618,0.7694693365361774
30,6,12,10,5,1.368421052631579,55.38461538461539,260,144,116,1004027.8648842103,0.4027864884210285
30,6,12,10,6,1.2894736842105263,56.326530612244895,245,138,107,1008437.4270897476,0.8437427089747623
30,6,12,10,7,1.2263157894736842,54.506437768240346,233,127,106,999780.3973053996,-0.02196026946003549
30,6,12,10,8,1.1210526315789473,54.460093896713616,213,116,97,999097.8162767423,-0.09021837232577382
30,6,13,6,4,1.6368421052631579,56.91318327974276,311,177,134,1017030.3369819097,1.70303369819097
30,6,13,6,5,1.5736842105263158,56.52173913043478,299,169,130,1012792.1062814227,1.2792106281422662
30,6,13,6,6,1.4842105263157894,57.09219858156028,282,161,121,1015957.3800487549,1.595738004875486
30,6,13,6,7,1.4157894736842105,56.13382899628253,269,151,118,1010195.2337492604,1.0195233749260428
30,6,13,6,8,1.368421052631579,56.53846153846154,260,147,113,1011134.5422076074,1.1134542207607419
30,6,13,7,4,1.5947368421052632,57.42574257425742,303,174,129,1018876.1117273398,1.8876111727339797
30,6,13,7,5,1.4947368421052631,55.98591549295775,284,159,125,1009535.9337863466,0.9535933786346577
30,6,13,7,6,1.4210526315789473,56.2962962962963,270,152,118,1010353.5529050018,1.0353552905001795
30,6,13,7,7,1.3526315789473684,56.809338521400775,257,146,111,1011763.4409097587,1.1763440909758676
30,6,13,7,8,1.3,55.87044534412956,247,138,109,1005675.3534685033,0.5675353468503337
30,6,13,8,4,1.5473684210526315,56.4625850340136,294,166,128,1012182.718788854,1.2182718788853963
30,6,13,8,5,1.4473684210526316,56.00000000000001,275,154,121,1009164.472492339,0.9164472492338973
30,6,13,8,6,1.3631578947368421,56.37065637065637,259,146,113,1008516.2072036588,0.8516207203658763
30,6,13,8,7,1.3,55.87044534412956,247,138,109,1006099.0680707205,0.6099068070720531
30,6,13,8,8,1.231578947368421,55.98290598290598,234,131,103,1006535.994875698,0.6535994875698001
30,6,13,9,4,1.4684210526315788,55.91397849462365,279,156,123,1007686.5393370587,0.7686539337058669
30,6,13,9,5,1.3736842105263158,55.172413793103445,261,144,117,1003077.8667973187,0.30778667973186824
30,6,13,9,6,1.3157894736842106,56.8,250,142,108,1011247.1564948156,1.1247156494815602
30,6,13,9,7,1.2421052631578948,55.08474576271186,236,130,106,1002159.471427455,0.21594714274549626
30,6,13,9,8,1.1368421052631579,54.629629629629626,216,118,98,999180.8594004241,-0.08191405995759414
30,6,13,10,4,1.4473684210526316,55.27272727272727,275,152,123,1003876.630650169,0.3876630650168983
30,6,13,10,5,1.3157894736842106,56.00000000000001,250,140,110,1006426.1836384891,0.6426183638489107
30,6,13,10,6,1.268421052631579,55.18672199170125,241,133,108,1003622.9373537273,0.36229373537272913
30,6,13,10,7,1.1368421052631579,54.166666666666664,216,117,99,998356.926734702,-0.16430732652980368
30,6,13,10,8,1.0526315789473684,53.0,200,106,94,994160.6578827302,-0.5839342117269757
30,6,14,6,4,1.605263157894737,57.70491803278689,305,176,129,1021069.8019679426,2.1069801967942623
